timestamp,表面温度_x,高频加速度RMS_x,高频加速度峭度_x,速度RMS_x,表面温度_y,高频加速度RMS_y,高频加速度峭度_y,速度RMS_y,表面温度,高频加速度RMS,高频加速度峭度,速度RMS
2022/10/12 5:17,20,0.096959345,2.25955081,0.145050809,15,0.08124278,2.54711,0.247377247,40,1.38632739,3.14897037,0.251254141
2022/10/12 5:22,20,0.1029054,2.68400383,0.256790519,15,0.081992164,2.5235498,0.193542212,40,1.26866424,2.87722945,0.273060679
2022/10/12 5:27,20,0.08724573,2.70218158,0.199118525,15,0.06669246,2.40801978,0.211230725,40,1.4691962,3.005236,0.468780726
2022/10/12 5:32,20,0.07626368,3.79966736,0.21819371,15,0.06771698,2.42282414,0.254614681,39,1.83805132,2.4070065,0.5027745
2022/10/12 5:37,20,0.06253632,2.81417227,0.208812341,15,0.07441196,2.55724549,0.282945156,39,1.48468649,3.17541862,0.717219353
2022/10/12 5:42,20,0.08319309,3.09705138,0.227060929,15,0.06886974,2.50750422,0.23135826,39,1.24355125,3.15035844,0.29950127
2022/10/12 5:47,20,0.097933784,2.214067,0.2871313,15,0.067917734,2.43476558,0.218924642,39,1.18559623,2.929612,0.273436934
2022/10/12 5:52,19,0.056740504,3.016784,0.1870038,15,0.064624205,2.50717759,0.1973992,39,1.253705,2.85687637,0.247348949
2022/10/12 5:57,19,0.08140346,2.551685,0.212507,15,0.065286204,2.324555,0.153011337,39,1.3552469,2.70216513,0.3005984
2022/10/12 6:02,19,0.062065274,3.04451251,0.235444248,15,0.065910205,2.32927728,0.208152473,39,1.3042506,3.14108276,0.222163558
2022/10/12 6:07,19,0.114985205,2.37794662,0.193730414,15,0.06607018,2.49290514,0.198032737,,,,
2022/10/12 6:12,19,0.05134185,3.0858314,0.241773546,15,0.065926164,2.64502716,0.169149742,40,1.25744414,2.81691647,0.271192938
2022/10/12 6:17,19,0.08002274,2.47412,0.2541324,15,0.07230568,2.66979718,0.238480285,40,1.302186,3.022987,0.229763076
2022/10/12 6:22,19,0.09300303,2.64669156,0.248456,15,0.072444886,2.68229723,0.181641161,40,1.14669716,3.10161567,0.207775742
2022/10/12 6:27,19,0.055002928,2.67611027,0.206898,15,0.066594034,2.32326531,0.138944209,40,1.2671113,3.17978024,0.2196219
2022/10/12 6:32,19,0.09025302,2.4540627,0.239252508,15,0.06964183,2.5904026,0.1737014,40,1.266586,2.92942715,0.236353323
2022/10/12 6:37,19,0.08510435,2.3866446,0.2652749,15,0.06460958,2.42199683,0.1752818,40,1.479855,2.58219,0.592249751
2022/10/12 6:42,19,0.07689414,2.82970715,0.250507355,15,0.06788632,2.3660984,0.240153983,39,1.41183877,3.052123,0.323745072
2022/10/12 6:47,19,0.06145969,2.49351645,0.269803643,14,0.06610315,2.47605371,0.187089309,39,1.272107,3.11259174,0.2500331
2022/10/12 6:52,19,0.08899221,2.6421454,0.229434416,15,0.07134093,2.55900717,0.229494154,39,1.26570249,2.84253287,0.5617003
2022/10/12 6:57,19,0.111309536,2.45115662,0.2280514,14,0.0730803,2.376181,0.2068476,38,1.163749,3.1822753,0.2227539
2022/10/12 7:02,19,0.057753384,2.76831341,0.180195674,14,0.06497281,2.4120326,0.220705464,38,1.25199616,3.1510458,0.192842811
2022/10/12 7:07,19,0.085384324,2.377986,0.2531312,14,0.06589811,2.36022258,0.171228483,38,1.16631746,2.84099674,0.2412409
2022/10/12 7:12,19,0.169653326,1.85938931,0.256364137,14,0.06590468,2.25508785,0.164598048,38,1.27953219,3.282464,0.2690632
2022/10/12 7:17,19,0.117406629,2.60319829,0.203306884,14,0.06455564,2.309288,0.228621319,38,1.24495351,2.99265218,0.2427338
2022/10/12 7:22,19,0.112187915,2.93199635,0.202217281,14,0.06915349,2.37429833,0.193465769,38,1.2022742,2.89329934,0.20815669
2022/10/12 7:27,19,0.09713821,2.68450737,0.276958853,14,0.06866371,2.3575654,0.1881822,38,1.21891868,3.044748,0.224654734
2022/10/12 7:32,19,0.155309826,2.67998219,0.339860022,14,0.070633724,2.413403,0.1975406,38,1.34316671,3.0157485,0.277848482
2022/10/12 7:37,19,0.09443252,2.82518339,0.274058372,14,0.063746445,2.37460232,0.158769161,38,1.26843607,2.94813824,0.18842043
2022/10/12 7:42,19,0.057611994,2.99209213,0.225070551,14,0.06390544,2.64366174,0.194103062,38,1.27412462,2.850383,0.248932764
2022/10/12 7:47,19,0.059008468,2.857725,0.240939841,14,0.068734534,2.484304,0.237023488,38,1.70785058,2.80429482,0.58957
2022/10/12 7:52,19,0.07287298,2.84851527,0.237301365,14,0.070235916,2.65415144,0.224637732,38,1.40353322,2.7023685,0.6952616
2022/10/12 7:57,19,0.0625672,2.95129442,0.26199317,14,0.07283584,2.44688344,0.274170369,37,1.32158983,2.94717169,0.681665
2022/10/12 8:02,19,0.06745623,2.87277412,0.27362746,14,0.07544368,2.81175041,0.219883919,37,1.6190486,2.60539222,0.6402908
2022/10/12 8:07,19,0.08166341,3.14399981,0.288990676,14,0.07718966,2.67819023,0.228588328,,,,
2022/10/12 8:12,19,0.0736875,2.708243,0.2064217,14,0.07705475,2.55698013,0.182680264,37,1.50147319,2.75674534,0.5811514
2022/10/12 8:17,19,0.090131275,2.66156816,0.285982728,14,0.07036029,2.57001734,0.224756852,37,1.28188753,2.86816335,0.230617628
2022/10/12 8:22,19,0.08169646,2.91540265,0.2526891,14,0.06690139,2.59089351,0.202018708,37,1.399592,2.90449667,0.227652222
2022/10/12 8:27,19,0.103255689,2.55815649,0.2782145,14,0.06443621,2.558467,0.179409683,38,1.338988,2.91964936,0.257613868
2022/10/12 8:32,19,0.085605964,2.53697038,0.2634434,14,0.06255356,2.4681108,0.222515658,38,1.25493646,2.762723,0.26596114
2022/10/12 8:37,19,0.08269957,2.779814,0.246521339,14,0.06769191,2.583014,0.217647761,38,1.31722331,3.00641727,0.246873349
2022/10/12 8:42,19,0.081084706,2.47938848,0.2459949,14,0.07032055,2.49506378,0.217384443,39,1.28734136,2.71654749,0.2803402
2022/10/12 8:47,19,0.137884334,2.028654,0.188123882,14,0.06133999,2.45760083,0.17014648,39,1.29128373,3.0300808,0.281926036
2022/10/12 8:52,19,0.08611366,2.37653232,0.2567686,14,0.067139186,2.507853,0.147584617,39,1.45302415,3.25674462,0.3147852
2022/10/12 8:57,19,0.0743515,2.55561924,0.241915628,14,0.06370995,2.52785945,0.176705018,39,1.33406377,2.90671635,0.236621916
2022/10/12 9:02,19,0.06265876,2.997631,0.295518279,15,0.062899925,2.45403647,0.20398362,39,1.25006723,2.90991664,0.2383257
2022/10/12 9:07,19,0.07791092,2.55985618,0.274414122,15,0.06787407,2.81837559,0.1485024,40,1.29084253,3.114035,0.322685748
2022/10/12 9:12,19,0.0875677,3.6822474,0.204571739,15,0.06308824,2.49645138,0.156946346,40,1.17301309,3.07604,0.2160564
2022/10/12 9:17,19,0.058863554,2.95429873,0.215083227,15,0.0561029,2.57037282,0.136241913,40,1.26406932,2.870922,0.28725788
2022/10/12 9:22,19,0.077091195,3.03412557,0.201682076,15,0.059391856,2.60529637,0.160054788,41,1.35133874,3.1272006,0.231615812
2022/10/12 9:27,19,0.106436625,2.40102386,0.180166349,15,0.07870053,2.64622355,0.164935112,41,1.30040526,3.22258282,0.290623277
2022/10/12 9:32,19,0.0872795,2.565242,0.279492557,15,0.08612785,2.86729169,0.228866369,41,1.27103221,2.74958229,0.242546335
2022/10/12 9:37,19,0.089546554,2.75561,0.2472991,16,0.070642345,2.96159387,0.1713695,41,1.21253359,3.18908381,0.242020369
2022/10/12 9:42,20,0.09661623,2.83618188,0.238444343,16,0.06106609,2.616185,0.1793705,42,1.31215107,3.00816965,0.199266911
2022/10/12 9:47,20,0.09873272,2.664833,0.286758035,16,0.072702766,2.8193264,0.188754126,42,1.27767611,3.253791,0.2327139
2022/10/12 9:52,20,0.07084813,2.7233336,0.239413708,16,0.061818235,2.37313771,0.231568,42,1.25817227,2.937398,0.242778346
2022/10/12 9:57,20,0.124621741,2.73283,0.2577025,16,0.07108527,2.564538,0.191054329,43,1.30119538,2.96678448,0.213131234
2022/10/12 10:02,20,0.072248854,2.71007133,0.2758591,16,0.07531855,2.43717146,0.2069551,42,1.282307,3.06965232,0.6437922
2022/10/12 10:07,20,0.06579147,2.87222528,0.210010454,16,0.07918656,2.45051455,0.2761494,,,,
2022/10/12 10:12,20,0.06882103,3.1685338,0.228723675,16,0.07324684,2.677083,0.151958078,42,1.33225834,2.92211986,0.202877656
2022/10/12 10:17,20,0.07880186,2.23775053,0.250388175,16,0.078887545,2.449024,0.205269292,42,1.22027731,2.93592715,0.296061516
2022/10/12 10:22,20,0.08357511,2.62347031,0.206959009,16,0.073672354,2.57435513,0.155622631,42,1.21661222,3.09918785,0.2468778
2022/10/12 10:27,20,0.09561747,2.88529,0.25682646,16,0.08400633,2.5506146,0.185823515,42,1.2409929,3.12155652,0.239077643
2022/10/12 10:32,20,0.09696046,2.68725681,0.278696656,16,0.06472963,2.59121251,0.202238172,43,1.226004,2.7733376,0.246792048
2022/10/12 10:37,20,0.0962612,2.5783968,0.260018647,16,0.064131245,2.52390981,0.198818818,43,1.19081545,3.06914234,0.2975152
2022/10/12 10:42,20,0.08726935,3.2616024,0.2800479,16,0.076055616,2.68164182,0.169498786,43,1.37799764,2.97206926,0.498349547
2022/10/12 10:47,20,0.05350094,2.75893974,0.223730743,16,0.07590548,2.676751,0.290721536,43,1.59845054,2.792952,0.571114063
2022/10/12 10:52,20,0.074492976,3.06990719,0.260581583,16,0.06402425,2.1983552,0.08157667,44,0.029561115,2.992192,0.08554744
2022/10/12 10:57,20,0.104213312,2.403126,0.232299849,16,0.06217318,2.293385,0.11424166,47,0.027707951,2.99493217,0.104152404
2022/10/12 11:02,20,0.06999545,2.978882,0.232702151,16,0.063630626,2.35913372,0.051929772,47,0.027782988,3.31608748,0.106810674
2022/10/12 11:07,20,0.07905773,3.13913965,0.191944554,16,0.06252273,2.43761349,0.114674836,47,0.028650655,2.95559454,0.108434848
2022/10/12 11:12,20,0.06756403,2.7074008,0.264939934,16,0.06329376,2.288807,0.166773364,47,0.035087667,2.96241117,0.14143981
2022/10/12 11:17,21,0.07997367,3.171046,0.216199562,16,0.06216194,2.43143821,0.1343276,46,0.030891353,3.10867643,0.12410529
2022/10/12 11:22,21,0.09985115,2.4083066,0.226175427,16,0.06234288,2.45901823,0.115981087,46,0.029084941,2.8710463,0.08837185
2022/10/12 11:27,21,0.06193349,3.2749896,0.222793221,16,0.061407097,2.32510161,0.174341,45,0.027259702,2.80918813,0.112219147
2022/10/12 11:32,21,0.07430884,2.55568027,0.226339057,16,0.06378142,2.3995204,0.136967868,45,0.028540088,2.93063521,0.101120733
2022/10/12 11:37,21,0.10636016,3.11816764,0.193762466,16,0.06423509,2.451154,0.08220264,45,0.028935455,3.16233325,0.115504809
2022/10/12 11:42,21,0.05102419,2.66162777,0.199769884,16,0.06230484,2.35909271,0.1255712,44,0.02772825,2.809363,0.086759046
2022/10/12 11:47,21,0.09231299,2.416066,0.195494652,16,0.06249363,2.32216454,0.0784401,43,0.028783275,2.93645453,0.132156447
2022/10/12 11:52,21,0.059065074,2.684211,0.275778085,16,0.06456107,2.36999726,0.139875,43,0.027693108,3.115678,0.110645384
2022/10/12 11:57,21,0.1036605,2.893318,0.2741123,16,0.06204304,2.26454043,0.104092211,43,0.030566415,2.944485,0.09296635
2022/10/12 12:02,21,0.07590921,2.58340263,0.2499339,16,0.062149573,2.46912169,0.09432768,42,0.027935604,2.953297,0.102882884
2022/10/12 12:07,21,0.110974737,2.61265922,0.266842932,16,0.063152045,2.264147,0.1014933,,,,
2022/10/12 12:12,21,0.1043232,2.34110236,0.164029464,16,0.060786825,2.36602664,0.103229478,41,0.027630953,2.90328074,0.118345775
2022/10/12 12:17,21,0.0698654,2.69815469,0.203744143,16,0.0640136,2.27836132,0.09288382,41,0.028793784,3.032667,0.080526836
2022/10/12 12:22,21,0.09733828,2.52444148,0.266216874,16,0.06298125,2.3430748,0.153787076,40,0.028966757,2.74119925,0.08775954
2022/10/12 12:27,21,0.056578454,2.754956,0.292070121,16,0.06795139,2.503805,0.153561518,37,1.5108248,2.83368635,0.494903058
2022/10/12 12:32,21,0.111748852,2.12320614,0.221950933,16,0.07034508,2.41495085,0.2748609,36,1.31413615,3.262909,0.291428566
2022/10/12 12:37,21,0.08853452,2.538201,0.214729249,16,0.063666545,2.678979,0.187616959,36,1.20541954,2.89060736,0.3125053
2022/10/12 12:42,21,0.06372802,2.67378378,0.211909756,16,0.074419774,2.62891173,0.231966868,38,1.2596395,2.9488368,0.30344224
2022/10/12 12:47,21,0.07984267,2.86607242,0.205108091,17,0.063016154,2.65081549,0.234919146,38,1.22229218,2.847483,0.310977638
2022/10/12 12:52,21,0.06717709,3.22517824,0.257474869,17,0.060546737,2.48462248,0.218211755,39,1.35791063,3.14765716,0.352036864
2022/10/12 12:57,21,0.051724628,2.85917044,0.235940978,17,0.063551754,2.57896328,0.2114752,39,1.3012116,3.128721,0.309891552
2022/10/12 13:02,21,0.07574531,2.71041846,0.28349492,17,0.061539754,2.552969,0.213643,40,1.14041758,3.01330781,0.305496931
2022/10/12 13:07,21,0.09423692,2.42665982,0.230723649,17,0.05921204,2.83715,0.182945415,40,1.17012942,2.97718167,0.282786161
2022/10/12 13:12,21,0.058979135,3.16317463,0.3227517,17,0.06635154,2.72236967,0.183270052,41,1.125173,2.815514,0.22863616
2022/10/12 13:17,21,0.09915753,2.53016257,0.224923924,17,0.062304046,2.67504358,0.174105331,41,1.30875063,3.197965,0.206236139
2022/10/12 13:22,21,0.076390185,2.539538,0.2192933,18,0.061954897,2.82126331,0.159254268,42,1.34752452,3.088432,0.272081673
2022/10/12 13:27,22,0.052186117,2.82837248,0.209268987,18,0.061599597,2.673293,0.149707481,42,1.30314183,3.211377,0.301374465
2022/10/12 13:32,22,0.09128102,2.77189565,0.259492576,18,0.06561267,2.44495058,0.16581893,43,1.23436785,2.99956846,0.279501915
2022/10/12 13:37,22,0.125989109,2.115854,0.253483772,18,0.0667331,2.63167858,0.287378579,43,1.25200653,2.94086432,0.243307143
2022/10/12 13:42,22,0.09750823,2.897881,0.269347548,18,0.0678669,2.63679814,0.2378906,43,1.27764225,3.07916141,0.228677809
2022/10/12 13:47,22,0.143495977,1.98254752,0.242567211,18,0.0646815,2.601824,0.146336645,43,1.33489227,3.16556859,0.2777103
2022/10/12 13:52,22,0.100458786,2.358326,0.198348939,18,0.06377137,2.54900146,0.223105311,44,1.21823215,2.86910343,0.279819846
2022/10/12 13:57,22,0.09827915,2.29583526,0.296764046,19,0.06047848,2.6114378,0.162065744,44,1.27556312,2.84176826,0.233993977
2022/10/12 14:02,22,0.09245159,2.69407439,0.241337657,19,0.062447436,2.838492,0.188723,44,1.25953972,2.95820785,0.251465142
2022/10/12 14:07,22,0.07632699,2.812453,0.202326074,19,0.065689355,2.88466549,0.164992154,,,,
2022/10/12 14:12,22,0.06387807,2.9924922,0.20771578,19,0.06062968,2.696359,0.168996483,45,1.29706609,2.92205286,0.253795326
2022/10/12 14:17,22,0.07993648,2.755186,0.234602481,19,0.065516725,2.589857,0.192534015,45,1.37673068,2.99168658,0.4241866
2022/10/12 14:22,22,0.089091,2.4436357,0.241421029,19,0.06660115,2.44264078,0.232440561,45,0.034344696,3.37563252,0.164925277
2022/10/12 14:27,22,0.104629569,2.358461,0.234632835,19,0.06256615,2.34261131,0.171050116,47,0.029695675,3.2844336,0.114992455
2022/10/12 14:32,22,0.0719503,2.57520437,0.2659375,19,0.060700558,2.2794838,0.1505527,48,0.027926981,2.89702559,0.100050792
2022/10/12 14:37,22,0.07474222,3.18031478,0.25374794,19,0.06567969,2.203782,0.146495879,48,0.033746053,2.829788,0.175579324
2022/10/12 14:42,22,0.150474891,2.00943112,0.246648118,19,0.062003315,2.293172,0.144232392,48,0.027807452,2.75592661,0.113073349
2022/10/12 14:47,23,0.06735219,2.68452263,0.248079211,19,0.06291259,2.34641361,0.203658432,47,0.02896379,3.12813449,0.107802309
2022/10/12 14:52,23,0.07544738,2.74943876,0.238194615,19,0.059269186,2.308914,0.09313195,47,0.028663162,2.95147824,0.112175725
2022/10/12 14:57,23,0.07380522,2.88581324,0.263346255,19,0.064552635,2.20596933,0.14611198,46,0.028782902,3.16168618,0.167556688
2022/10/12 15:02,23,0.07584426,2.96657634,0.235076487,19,0.062355142,2.22868657,0.187020749,46,0.02881163,2.724622,0.194841892
2022/10/12 15:07,23,0.103687026,2.6260972,0.2571894,19,0.06621531,2.5679183,0.204280153,45,0.02883235,2.772627,0.174604475
2022/10/12 15:12,23,0.040826455,2.5183053,0.107293792,19,0.06267964,2.317368,0.2401101,44,0.03284936,2.8589654,0.16072394
2022/10/12 15:17,23,0.116327487,2.388131,0.261641264,19,0.059371673,2.507044,0.155124724,44,0.029236004,3.045723,0.137027055
2022/10/12 15:22,23,0.06211949,3.13219333,0.171824023,19,0.064443976,2.42013049,0.147578567,41,1.38662791,2.91080928,0.4387724
2022/10/12 15:27,23,0.08752181,2.40052915,0.306376517,19,0.06783306,2.54919386,0.225146323,40,1.14335132,3.177937,0.257185459
2022/10/12 15:32,23,0.095244415,2.63161778,0.224774554,19,0.06399853,2.4835043,0.219451517,40,1.23576248,3.1064086,0.258450538
2022/10/12 15:37,23,0.08952591,2.385686,0.255592763,19,0.07890245,2.67107821,0.149624765,41,1.236321,3.14150453,0.3162694
2022/10/12 15:42,23,0.06761784,2.94363642,0.209428057,19,0.063643366,2.64163065,0.176427111,41,1.11569357,3.084391,0.217074916
2022/10/12 15:47,23,0.074059695,2.946336,0.22137,19,0.065039076,2.662539,0.198230579,42,1.28701878,3.23741,0.319991052
2022/10/12 15:52,23,0.08670729,2.86071062,0.24547559,19,0.07018457,2.43200326,0.2521117,42,1.22223616,2.81074643,0.2858386
2022/10/12 15:57,23,0.039218694,2.644508,0.07202646,19,0.06185252,2.689719,0.187455922,42,1.26374078,2.96917653,0.2843715
2022/10/12 16:02,23,0.08904393,2.71004677,0.267074764,,,,,43,1.30288434,2.92086363,0.2530275
2022/10/12 16:07,23,0.091674484,2.36605024,0.210526943,19,0.065598495,2.6351738,0.218053028,,,,
2022/10/12 16:12,23,0.065791175,2.61136985,0.1812714,20,0.0711241,2.88764954,0.231864,43,1.149286,3.00162864,0.329820484
2022/10/12 16:17,23,0.06573143,2.68382835,0.2484899,20,0.068641394,2.559932,0.192806959,43,1.3318634,2.90017319,0.235713243
2022/10/12 16:22,23,0.09785075,3.8497808,0.278030246,20,0.08530954,2.396635,0.262843817,43,1.23240256,2.8072927,0.3051559
2022/10/12 16:27,24,0.088791825,2.80927324,0.212754324,20,0.064273015,2.55112076,0.245831087,43,1.17067814,2.867377,0.23288019
2022/10/12 16:32,24,0.03825767,2.69183373,0.060550425,20,0.06033902,2.44279647,0.240906224,44,1.23953366,2.79843974,0.241413772
2022/10/12 16:37,24,0.061875187,2.91650343,0.260225832,20,0.062463626,2.65463471,0.17963922,44,1.26363134,3.1067996,0.2766913
2022/10/12 16:42,24,0.07816598,2.7737658,0.270802557,20,0.064552106,2.475166,0.21826309,44,1.239684,3.110431,0.262288
2022/10/12 16:47,24,0.12622793,2.4563942,0.292063743,20,0.06526481,2.46199,0.223461732,44,1.26308489,3.241195,0.229300484
2022/10/12 16:52,23,0.071544446,3.061056,0.27575165,20,0.062430486,2.56661916,0.152522877,44,1.25932467,2.898528,0.3093598
2022/10/12 16:57,23,0.06356973,3.03773546,0.2699002,20,0.06380623,2.5535574,0.181066915,44,1.32869327,3.08395028,0.257934451
2022/10/12 17:02,23,0.14617987,2.21737766,0.248750851,20,0.07911323,2.58995962,0.2424843,44,1.22588134,2.9159162,0.300430149
2022/10/12 17:07,24,0.09591655,2.5566256,0.259821147,20,0.065490514,2.529183,0.159897611,44,1.295569,2.99080348,0.219075039
2022/10/12 17:12,24,0.05545778,2.656474,0.301393032,20,0.059945703,2.710179,0.267466754,45,1.26283288,2.93608212,0.253794551
2022/10/12 17:17,24,0.117175579,2.48586845,0.292408645,20,0.062088966,2.80710959,0.264349,45,1.28324568,3.08587432,0.258705616
2022/10/12 17:22,24,0.06468562,2.76250315,0.275949329,20,0.073305,2.8037765,0.252037257,45,1.31022716,2.95129848,0.281925529
2022/10/12 17:27,24,0.06433603,2.80792475,0.246125787,20,0.0705263,2.907981,0.267665774,45,1.28521526,2.9614706,0.2947745
2022/10/12 17:32,24,0.07442358,3.07805443,0.22902602,20,0.07485312,2.58159947,0.241653115,45,1.175595,3.015025,0.3085027
2022/10/12 17:37,24,0.08519248,2.40792847,0.2547301,20,0.080456816,2.37807631,0.140968531,45,1.14663374,3.02571535,0.245394126
2022/10/12 17:42,24,0.082008764,2.80386639,0.25197342,20,0.06487272,2.47430277,0.192412555,45,1.22070253,3.06534529,0.243359387
2022/10/12 17:47,24,0.090346016,2.5853982,0.219305053,20,0.060548067,2.52746,0.22946696,45,1.29688442,2.804639,0.266271144
2022/10/12 17:52,24,0.127828568,2.075034,0.2931754,20,0.07636175,2.63041639,0.189810932,45,1.320523,3.05456948,0.320087582
2022/10/12 17:57,24,0.09846846,2.63596535,0.253493667,20,0.08003213,2.375015,0.2134469,45,1.26749527,2.895387,0.318682551
2022/10/12 18:02,24,0.09452348,2.28309822,0.24745968,20,0.06709093,2.68543863,0.200056031,45,1.33599329,2.85742736,0.3202177
2022/10/12 18:07,24,0.06476058,2.77734756,0.211230084,20,0.06424731,2.40733981,0.232878134,,,,
2022/10/12 18:12,24,0.08302468,2.48887372,0.2497232,20,0.061868224,2.32462835,0.226999685,45,1.22113967,2.90938425,0.216019511
2022/10/12 18:17,24,0.09339194,2.31504345,0.326292574,20,0.06774056,2.67233443,0.243024573,45,1.29346192,3.13289213,0.236754179
2022/10/12 18:22,24,0.103828229,2.653123,0.267480433,20,0.065040894,2.57643747,0.3147368,45,1.47519994,2.799359,0.5711436
2022/10/12 18:27,24,0.08607729,2.50986457,0.2680139,20,0.0721114,2.551819,0.298343241,44,1.34832585,3.30193114,0.5609569
2022/10/12 18:32,24,0.059518535,2.78657985,0.27438274,20,0.07017869,2.60512972,0.290190041,44,1.14214706,2.937551,0.234120011
2022/10/12 18:37,24,0.05979807,2.59746885,0.249443188,20,0.06801058,2.49488235,0.206136033,45,1.33390534,3.00855517,0.2002865
2022/10/12 18:42,24,0.06398743,2.8218348,0.244106546,20,0.06997528,2.635807,0.1670614,45,1.34130836,3.028223,0.217133552
2022/10/12 18:47,24,0.059932645,2.87394357,0.248601943,20,0.064849295,2.61671638,0.18129684,45,1.37633526,2.80610323,0.267308116
2022/10/12 18:52,24,0.042595863,3.105229,0.275267184,21,0.06695341,2.512304,0.233661085,45,1.4277972,2.76226258,0.217349231
2022/10/12 18:57,24,0.051535234,2.71925354,0.214221656,21,0.06697295,2.60410833,0.235652685,45,1.2477535,2.90194583,0.26189965
2022/10/12 19:02,24,0.0612202,2.83806753,0.193299249,21,0.0682799,2.40933251,0.243389755,45,1.1839174,3.02456236,0.244295314
2022/10/12 19:07,24,0.06690194,2.62145543,0.242842183,21,0.06285075,2.35719132,0.1805421,45,1.261223,3.174776,0.244407639
2022/10/12 19:12,24,0.09555232,2.61639953,0.182131737,21,0.06806885,2.55104375,0.139307,45,1.338291,3.54334164,0.222052038
2022/10/12 19:17,24,0.05238185,2.774886,0.22013402,21,0.06318913,2.43505859,0.217002049,46,1.3075856,2.99232721,0.2625976
2022/10/12 19:22,24,0.05642734,3.02398324,0.215729013,21,0.0618881,2.38327551,0.184993654,46,1.286337,3.19778919,0.231384888
2022/10/12 19:27,24,0.09449912,2.35235834,0.1745896,21,0.07449402,2.63839269,0.279397458,45,1.34312892,2.85975122,0.475233138
2022/10/12 19:32,24,0.08577116,2.69155717,0.225823358,21,0.0763224,2.64330029,0.259701252,45,0.03377179,2.65751433,0.149832919
2022/10/12 19:37,24,0.07650347,2.6493845,0.237578109,21,0.06468791,2.28646874,0.126082644,48,0.02766665,3.167919,0.080009006
2022/10/12 19:42,24,0.121161073,2.59471583,0.2782556,20,0.065211736,2.337555,0.211432725,48,0.02943954,2.80540419,0.180081338
2022/10/12 19:47,24,0.0828464,3.06482983,0.2570252,20,0.06585177,2.29437,0.145600915,49,0.032850564,2.963309,0.111552037
2022/10/12 19:52,24,0.06782096,2.762439,0.199040756,20,0.066138156,2.31686854,0.186854184,48,0.028263673,2.83313966,0.108148277
2022/10/12 19:57,24,0.06397002,2.94333935,0.339910179,20,0.06411337,2.25547242,0.150756463,48,0.02941142,2.78212523,0.161906973
2022/10/12 20:02,23,0.107173689,2.38758278,0.231328145,20,0.062352087,2.36825156,0.18864724,48,0.027139135,2.991992,0.118141249
2022/10/12 20:07,24,0.047865454,2.73086119,0.220994726,20,0.060653705,2.36050916,0.142217368,,,,
2022/10/12 20:12,24,0.09239943,2.79689169,0.2111231,20,0.061487228,2.31186843,0.191250488,46,0.032116436,2.875212,0.1331318
2022/10/12 20:17,24,0.0969486,2.17887974,0.2493206,20,0.06342977,2.22685862,0.181865081,46,0.02941974,2.96161962,0.08343282
2022/10/12 20:22,24,0.056891948,2.79609537,0.2054659,20,0.061754055,2.42143,0.179637074,46,0.03053324,3.106107,0.0681964
2022/10/12 20:27,23,0.066857584,2.83892,0.268346,20,0.077608876,2.49383354,0.211043745,43,1.458201,3.34617543,0.489411563
2022/10/12 20:32,23,0.0866992,3.04968238,0.192535758,20,0.080909886,2.55425024,0.292119861,40,1.45213473,3.099747,0.5185526
2022/10/12 20:37,23,0.062711895,2.73675466,0.248021781,20,0.07482016,2.441347,0.195370629,40,1.30796385,3.242256,0.219702765
2022/10/12 20:42,23,0.07242659,2.6161623,0.287719369,20,0.07426025,2.63854837,0.179292664,40,1.203708,3.03043079,0.2536111
2022/10/12 20:47,23,0.09593293,2.72226954,0.243437573,20,0.08474281,2.4933517,0.21635358,41,1.25621843,2.86380887,0.1990776
2022/10/12 20:52,23,0.053982213,2.77328515,0.269800931,20,0.07131308,2.64540768,0.15870297,41,1.2223171,3.15688682,0.256000221
2022/10/12 20:57,23,0.073375754,2.73928261,0.2501484,20,0.06315697,2.3713305,0.188041911,42,1.33001614,3.19512367,0.250106066
2022/10/12 21:02,23,0.054335877,2.71681023,0.275921673,20,0.07193204,2.71374369,0.181449518,42,1.25372231,2.97627449,0.305009633
2022/10/12 21:07,23,0.09388167,2.69295859,0.246177733,20,0.0647903,2.46075654,0.207767859,42,1.283407,2.804321,0.296995729
2022/10/12 21:12,23,0.08525616,2.397483,0.291272521,20,0.06381401,2.63838649,0.200365692,42,1.25431025,2.95573521,0.278301358
2022/10/12 21:17,23,0.1118035,2.48564053,0.310951054,20,0.08220617,2.58664012,0.170176238,43,1.29775453,2.93159223,0.226506174
2022/10/12 21:22,23,0.070716046,2.70074224,0.222692236,20,0.088214,2.51105046,0.179653883,43,1.34032977,2.92752743,0.267389983
2022/10/12 21:27,23,0.09010282,3.08054352,0.199610755,20,0.072206944,2.61293435,0.229274124,43,1.2480588,2.99203587,0.280321062
2022/10/12 21:32,23,0.101710513,2.71802473,0.242111981,20,0.066694446,2.54298067,0.182655975,43,1.35827529,2.896297,0.247097522
2022/10/12 21:37,23,0.07951865,2.39237237,0.28308478,20,0.06609787,2.52926946,0.249272555,43,1.45914054,3.166316,0.242638066
2022/10/12 21:42,23,0.09823698,2.39705825,0.237306878,20,0.06293661,2.44963431,0.228949875,43,1.24190593,3.2648387,0.227567345
2022/10/12 21:47,23,0.07721205,2.398762,0.2305842,20,0.06921874,2.361887,0.213233978,43,1.33907938,2.7577188,0.239158735
2022/10/12 21:52,23,0.06934236,3.0410974,0.262952149,20,0.076338984,2.63787842,0.210835591,43,1.474565,2.81808543,0.223875552
