timestamp,表面温度,高频加速度RMS,高频加速度峭度,高频加速度有效值,速度有效值,速度RMS
2022-09-27 21:57:10,28.0,0.07105821,2.64072,,,0.1512907
2022-09-27 22:02:10,28.0,0.05996664,2.482632,,,0.2114172
2022-09-27 22:07:10,28.0,0.06329752,2.500687,,,0.2004993
2022-09-27 22:12:10,28.0,0.06255887,2.637181,,,0.1881656
2022-09-27 22:17:10,28.0,0.06949693,2.915238,,,0.3012865
2022-09-27 22:22:10,28.0,0.06416832,2.588695,,,0.1495309
2022-09-27 22:27:10,28.0,0.06222594,2.866891,,,0.2057221
2022-09-27 22:32:10,28.0,0.06346033,2.908439,,,0.192827
2022-09-27 22:37:10,28.0,0.06371888,2.637307,,,0.147014
2022-09-27 22:42:10,28.0,0.06063731,2.486668,,,0.2125407
2022-09-27 22:47:10,28.0,0.07370209,2.677096,,,0.2488848
2022-09-27 22:52:10,28.0,0.07069653,2.543325,,,0.245111
2022-09-27 22:57:10,28.0,0.06368998,2.379908,,,0.1323826
2022-09-27 23:02:10,28.0,0.06048834,2.359068,,,0.1781935
2022-09-27 23:07:10,28.0,0.06364013,2.371885,,,0.110259
2022-09-27 23:12:10,28.0,0.06156581,2.30984,,,0.1396436
2022-09-27 23:17:10,28.0,0.05984158,2.284088,,,0.1314774
2022-09-27 23:22:10,28.0,0.06049297,2.22802,,,0.136741
2022-09-27 23:27:10,28.0,0.06185941,2.41509,,,0.2008611
2022-09-27 23:32:10,27.0,0.06006929,2.269777,,,0.1432033
2022-09-27 23:37:10,27.0,0.06435018,2.24256,,,0.1413255
2022-09-27 23:42:10,27.0,0.06128632,2.335528,,,0.1680578
2022-09-27 23:47:10,27.0,0.06495868,2.214612,,,0.1738681
2022-09-27 23:52:10,27.0,0.0603344,2.262946,,,0.1424562
2022-09-27 23:57:10,27.0,0.06250896,2.426327,,,0.1625812
2022-09-28 00:02:10,27.0,0.06248054,2.31708,,,0.1564784
2022-09-28 00:07:10,27.0,0.06705461,2.485181,,,0.2151206
2022-09-28 00:12:10,27.0,0.07304026,2.498804,,,0.2722633
2022-09-28 00:17:10,27.0,0.06618974,2.632431,,,0.1936594
2022-09-28 00:22:10,27.0,0.06355601,2.673094,,,0.1925039
2022-09-28 00:27:10,27.0,0.06417973,2.525365,,,0.1972026
2022-09-28 00:32:10,27.0,0.06549706,2.845333,,,0.1724057
2022-09-28 00:37:10,27.0,0.0766193,2.566884,,,0.1621595
2022-09-28 00:42:10,27.0,0.06705777,2.635577,,,0.182367
2022-09-28 00:47:10,27.0,0.06472096,2.774618,,,0.1208961
2022-09-28 00:52:10,27.0,0.07584434,2.498922,,,0.1668107
2022-09-28 00:57:10,27.0,0.07085345,2.448726,,,0.2038754
2022-09-28 01:02:10,27.0,0.07782264,2.645439,,,0.2082677
2022-09-28 01:07:10,27.0,0.07501879,2.645487,,,0.1610393
2022-09-28 01:12:10,27.0,0.06122491,2.392948,,,0.1338989
2022-09-28 01:17:10,27.0,0.06545992,2.304165,,,0.1378904
2022-09-28 01:22:10,27.0,0.06188376,2.365405,,,0.210319
2022-09-28 01:27:10,27.0,0.07498278,2.489474,,,0.2147819
2022-09-28 01:32:10,27.0,0.0648715,2.496826,,,0.2419009
2022-09-28 01:37:10,27.0,0.07834505,2.599123,,,0.1860836
2022-09-28 01:42:10,27.0,0.07222588,2.609708,,,0.2628679
2022-09-28 01:47:10,27.0,0.07618756,2.629136,,,0.2831884
2022-09-28 01:52:10,27.0,0.07812954,2.621843,,,0.3055821
2022-09-28 01:57:10,27.0,0.07556318,2.549304,,,0.2486
2022-09-28 02:02:10,27.0,0.06840106,2.557954,,,0.2209271
2022-09-28 02:07:10,27.0,0.06827037,2.588341,,,0.1760881
2022-09-28 02:12:10,27.0,0.070267,2.522993,,,0.125765
2022-09-28 02:17:10,27.0,0.06824294,2.529212,,,0.2092019
2022-09-28 02:22:10,27.0,0.06688538,2.695865,,,0.1304359
2022-09-28 02:27:10,27.0,0.07741461,2.443765,,,0.2156658
2022-09-28 02:32:10,27.0,0.06514384,2.520833,,,0.2382498
2022-09-28 02:37:10,27.0,0.06466553,2.539467,,,0.1905007
2022-09-28 02:42:10,27.0,0.06941678,2.550966,,,0.1863924
2022-09-28 02:47:10,27.0,0.06404349,2.612881,,,0.1962054
2022-09-28 02:52:10,27.0,0.06730267,2.68956,,,0.204971
2022-09-28 02:57:10,27.0,0.07378207,2.503463,,,0.1745286
2022-09-28 03:02:10,27.0,0.06766906,2.522702,,,0.1743539
2022-09-28 03:07:10,27.0,0.06371088,2.482696,,,0.1524805
2022-09-28 03:12:10,27.0,0.06585286,2.529837,,,0.1663961
2022-09-28 03:17:10,27.0,0.07090595,2.526815,,,0.1857769
2022-09-28 03:22:10,27.0,0.07391563,2.441313,,,0.1854412
2022-09-28 03:27:10,26.0,0.06668278,2.489034,,,0.2476728
2022-09-28 03:32:10,26.0,0.06947129,2.542059,,,0.1822322
2022-09-28 03:37:10,26.0,0.06365089,2.411791,,,0.1610832
2022-09-28 03:42:10,26.0,0.06742287,2.5493,,,0.2081183
2022-09-28 03:47:10,26.0,0.06451521,2.389399,,,0.2326928
2022-09-28 03:52:10,26.0,0.0683054,2.57033,,,0.1524473
2022-09-28 03:57:10,26.0,0.07409425,2.431024,,,0.1470775
2022-09-28 04:02:10,26.0,0.06831326,2.601721,,,0.2107943
2022-09-28 04:07:10,26.0,0.06040002,2.487292,,,0.1811303
2022-09-28 04:12:10,26.0,0.06544908,2.472432,,,0.1901319
2022-09-28 04:17:10,26.0,0.07224657,2.595126,,,0.1375205
2022-09-28 04:22:10,26.0,0.0646996,2.460464,,,0.1982751
2022-09-28 04:27:10,26.0,0.06868515,2.324219,,,0.2108843
2022-09-28 04:32:10,26.0,0.08137807,2.514883,,,0.1801339
2022-09-28 04:37:10,26.0,0.06842867,2.310494,,,0.1853368
2022-09-28 04:42:10,26.0,0.07245536,2.550054,,,0.2306813
2022-09-28 04:47:10,26.0,0.07509166,2.463859,,,0.2219944
2022-09-28 04:52:10,26.0,0.06418639,2.314188,,,0.1546152
2022-09-28 04:57:10,26.0,0.0699809,2.576292,,,0.1992913
2022-09-28 05:02:10,26.0,0.07071578,2.450747,,,0.1634153
2022-09-28 05:07:10,25.0,0.06543934,2.519007,,,0.1975406
2022-09-28 05:12:10,25.0,0.07277731,2.649283,,,0.2989746
2022-09-28 05:17:10,25.0,0.06486454,2.349625,,,0.09099448
2022-09-28 05:22:10,25.0,0.06737344,2.405987,,,0.07639782
2022-09-28 05:27:10,25.0,0.06407337,2.273365,,,0.1688361
2022-09-28 05:32:10,25.0,0.06316162,2.279826,,,0.08759562
2022-09-28 05:37:10,25.0,0.06086411,2.27171,,,0.1124042
2022-09-28 05:42:10,25.0,0.06146553,2.30826,,,0.1812948
2022-09-28 05:47:10,25.0,0.06270386,2.272579,,,0.07693451
2022-09-28 05:52:10,25.0,0.06306247,2.307349,,,0.0811184
2022-09-28 05:57:10,25.0,0.06198657,2.309586,,,0.1740249
2022-09-28 06:02:10,25.0,0.06156059,2.31722,,,0.1563597
2022-09-28 06:07:10,24.0,0.06331286,2.292201,,,0.09422482
2022-09-28 06:12:10,24.0,0.06512783,2.207816,,,0.1627546
2022-09-28 06:17:10,24.0,0.06093399,2.212171,,,0.1083781
2022-09-28 06:22:10,24.0,0.06408893,2.34375,,,0.08512416
2022-09-28 06:27:10,24.0,0.06316807,2.327605,,,0.1239307
2022-09-28 06:32:10,24.0,0.06486904,2.286352,,,0.0994801
2022-09-28 06:37:10,24.0,0.06435886,2.372043,,,0.1337854
2022-09-28 06:42:10,24.0,0.06389129,2.340437,,,0.09207089
2022-09-28 06:47:10,24.0,0.0654094,2.28123,,,0.1313412
2022-09-28 06:52:10,24.0,0.06428996,2.292371,,,0.1160581
2022-09-28 06:57:10,24.0,0.06806134,2.438138,,,0.1526381
2022-09-28 07:02:10,24.0,0.0676793,2.502956,,,0.1467268
2022-09-28 07:07:10,23.0,0.07086339,2.549673,,,0.1692427
2022-09-28 07:12:10,23.0,0.07559905,2.56553,,,0.1493239
2022-09-28 07:17:10,23.0,0.07031076,2.573784,,,0.1543314
2022-09-28 07:22:10,23.0,0.06556736,2.410092,,,0.162673
2022-09-28 07:27:10,23.0,0.07383899,2.406147,,,0.1815125
2022-09-28 07:32:10,23.0,0.07277862,2.530199,,,0.09802297
2022-09-28 07:37:10,23.0,0.06856056,2.688264,,,0.1254352
2022-09-28 07:42:10,23.0,0.06732918,2.436251,,,0.1273395
2022-09-28 07:47:10,23.0,0.06574218,2.415193,,,0.1502295
2022-09-28 07:52:10,23.0,0.067132,2.651942,,,0.167088
2022-09-28 07:57:10,23.0,0.07007635,2.500036,,,0.09863255
2022-09-28 08:02:10,23.0,0.06993041,2.672236,,,0.1635498
2022-09-28 08:07:10,23.0,0.06494091,2.392478,,,0.09052584
2022-09-28 08:12:10,23.0,0.06349473,2.3456,,,0.1984834
2022-09-28 08:17:10,23.0,0.06880822,2.485324,,,0.1410267
2022-09-28 08:22:10,23.0,0.07796189,2.718338,,,0.1179588
2022-09-28 08:27:10,23.0,0.07040209,2.559858,,,0.1525543
2022-09-28 08:32:10,23.0,0.07139582,2.733978,,,0.1877219
2022-09-28 08:37:10,23.0,0.08338159,2.829127,,,0.1545501
2022-09-28 08:42:10,23.0,0.06698394,2.458764,,,0.1502769
2022-09-28 08:47:10,23.0,0.08314586,2.65417,,,0.2002445
2022-09-28 08:52:10,23.0,0.08040056,2.73236,,,0.1896945
2022-09-28 08:57:10,23.0,0.07326098,2.817467,,,0.1887975
2022-09-28 09:02:10,24.0,0.06541439,2.75892,,,0.1719475
2022-09-28 09:07:10,24.0,0.06456455,2.923536,,,0.1506079
2022-09-28 09:12:10,24.0,0.06397904,2.941738,,,0.200917
2022-09-28 09:17:10,24.0,0.06317721,2.561416,,,0.1580804
2022-09-28 09:22:10,24.0,0.06794167,2.989207,,,0.1802489
2022-09-28 09:27:10,24.0,0.07304784,2.65372,,,0.1591827
2022-09-28 09:32:10,24.0,0.06515947,2.802423,,,0.1856056
2022-09-28 09:37:10,24.0,0.06282756,2.822354,,,0.2158018
2022-09-28 09:42:10,25.0,0.06451848,3.018699,,,0.1667421
2022-09-28 09:47:10,25.0,0.0701758,2.824394,,,0.1831111
2022-09-28 09:52:10,25.0,0.06213462,2.916427,,,0.1664582
2022-09-28 09:57:10,25.0,0.06357762,2.9038,,,0.159404
2022-09-28 10:02:10,25.0,0.05994221,2.636673,,,0.2096575
2022-09-28 10:07:10,25.0,0.05971389,2.670674,,,0.2438276
2022-09-28 10:12:10,25.0,0.07544612,2.553031,,,0.2602372
2022-09-28 10:17:10,25.0,0.06058661,2.182779,,,0.1242023
2022-09-28 10:22:10,25.0,0.06197937,2.320201,,,0.1342824
2022-09-28 10:27:10,25.0,0.06220462,2.443887,,,0.1607679
2022-09-28 10:32:10,25.0,0.06491653,2.493224,,,0.09111334
2022-09-28 10:37:10,25.0,0.06230676,2.330298,,,0.1014492
2022-09-28 10:42:10,25.0,0.06292059,2.317038,,,0.1749068
2022-09-28 10:47:10,25.0,0.0622545,2.342359,,,0.1251289
2022-09-28 10:52:10,25.0,0.05987131,2.353046,,,0.08678582
2022-09-28 10:57:10,25.0,0.06061448,2.225726,,,0.1984198
2022-09-28 11:02:10,25.0,0.06255798,2.225521,,,0.09055874
2022-09-28 11:07:10,25.0,0.06104941,2.317021,,,0.1102971
2022-09-28 11:12:10,25.0,0.05960386,2.411384,,,0.1024425
2022-09-28 11:17:10,25.0,0.05711303,2.511619,,,0.1421395
2022-09-28 11:22:10,25.0,0.06109154,2.393154,,,0.1227522
2022-09-28 11:27:10,25.0,0.07214807,2.584007,,,0.1390789
2022-09-28 11:32:10,25.0,0.06527427,2.379667,,,0.1955495
2022-09-28 11:37:10,25.0,0.066076,2.697517,,,0.2242491
2022-09-28 11:42:10,25.0,0.0628072,2.736346,,,0.1817741
2022-09-28 11:47:10,25.0,0.05926681,2.721903,,,0.2595175
2022-09-28 11:52:10,25.0,0.06886521,2.894889,,,0.1501991
2022-09-28 11:57:10,25.0,0.06224518,2.523623,,,0.1413666
2022-09-28 12:02:10,26.0,0.06258562,2.653153,,,0.2045849
2022-09-28 12:07:10,26.0,0.06704301,2.622217,,,0.1211092
2022-09-28 12:12:10,26.0,0.06526209,2.966379,,,0.1565469
2022-09-28 12:17:10,26.0,0.06203641,2.623734,,,0.1395722
2022-09-28 12:22:10,26.0,0.07254072,2.536047,,,0.1934978
2022-09-28 12:27:10,26.0,0.06378409,2.736619,,,0.1760478
2022-09-28 12:32:10,26.0,0.05911073,2.761091,,,0.1997531
2022-09-28 12:37:10,26.0,0.0682353,2.84768,,,0.1650915
2022-09-28 12:42:10,27.0,0.0609579,2.760293,,,0.1947411
2022-09-28 12:47:10,27.0,0.06763975,2.659268,,,0.1989217
2022-09-28 12:52:10,27.0,0.07621689,2.555321,,,0.1873564
2022-09-28 12:57:10,27.0,0.06417698,2.567007,,,0.129574
2022-09-28 13:02:10,27.0,0.06202808,2.927237,,,0.1834185
2022-09-28 13:07:10,27.0,0.06573614,2.578585,,,0.2022224
2022-09-28 13:12:10,27.0,0.06630892,2.963355,,,0.209497
2022-09-28 13:17:10,27.0,0.05876712,2.555162,,,0.1997661
2022-09-28 13:22:10,27.0,0.06805794,2.714899,,,0.1678381
2022-09-28 13:27:10,27.0,0.06794577,2.610883,,,0.1917426
2022-09-28 13:32:10,27.0,0.06591424,2.785693,,,0.2859639
2022-09-28 13:37:10,27.0,0.05843117,2.466734,,,0.1870505
2022-09-28 13:42:10,27.0,0.06199487,2.585266,,,0.1591423
2022-09-28 13:47:10,27.0,0.06834171,2.674405,,,0.1643417
2022-09-28 13:52:10,28.0,0.05897428,2.582307,,,0.1512942
2022-09-28 13:57:10,28.0,0.06043518,2.559621,,,0.2089801
2022-09-28 14:02:10,28.0,0.06000339,2.452808,,,0.07824418
2022-09-28 14:07:10,28.0,0.05913617,2.531222,,,0.1916379
2022-09-28 14:12:10,28.0,0.0588065,2.50292,,,0.1321695
2022-09-28 14:17:10,28.0,0.06021596,2.387033,,,0.1513482
2022-09-28 14:22:10,28.0,0.06261186,2.360089,,,0.1559528
2022-09-28 14:27:10,28.0,0.05845506,2.375404,,,0.09279054
2022-09-28 14:32:10,28.0,0.06298481,2.283715,,,0.131463
2022-09-28 14:37:10,27.0,0.06268917,2.468189,,,0.1180525
2022-09-28 14:42:10,27.0,0.05903393,2.417728,,,0.1491497
2022-09-28 14:47:10,28.0,0.05681371,2.436755,,,0.1295061
2022-09-28 14:52:10,28.0,0.05969922,2.454092,,,0.1143302
2022-09-28 14:57:10,28.0,0.06031105,2.306171,,,0.1211926
2022-09-28 15:02:10,28.0,0.05679572,2.306114,,,0.111417
2022-09-28 15:07:10,28.0,0.05872982,2.323675,,,0.1625059
2022-09-28 15:12:10,28.0,0.05863598,2.375241,,,0.1099512
2022-09-28 15:17:10,28.0,0.06170678,2.348254,,,0.130101
2022-09-28 15:22:10,28.0,0.05659718,2.413201,,,0.133011
2022-09-28 15:27:10,28.0,0.05844897,2.377393,,,0.1438808
2022-09-28 15:32:10,28.0,0.05841349,2.331647,,,0.1445976
2022-09-28 15:37:10,28.0,0.05917658,2.519817,,,0.1033246
2022-09-28 15:42:10,28.0,0.06202336,2.266753,,,0.09995873
2022-09-28 15:47:10,28.0,0.0736425,2.747655,,,0.1722945
2022-09-28 15:52:10,28.0,0.06990396,2.655611,,,0.1734149
2022-09-28 15:57:10,28.0,0.05563374,2.637707,,,0.1744762
2022-09-28 16:02:10,28.0,0.0633015,2.694388,,,0.1841597
2022-09-28 16:07:10,28.0,0.06310935,2.469729,,,0.181169
2022-09-28 16:12:10,28.0,0.06133005,2.830939,,,0.1731193
2022-09-28 16:17:10,28.0,0.05953635,2.445285,,,0.2411886
2022-09-28 16:22:10,28.0,0.0688595,2.547248,,,0.1944887
2022-09-28 16:27:10,28.0,0.06588934,2.557626,,,0.3475921
2022-09-28 16:32:10,28.0,0.07395981,2.576114,,,0.1860634
2022-09-28 16:37:10,28.0,0.06410392,2.703791,,,0.1685815
2022-09-28 16:42:10,28.0,0.06419815,2.53156,,,0.1908949
2022-09-28 16:47:10,28.0,0.06954651,2.866211,,,0.2036548
2022-09-28 16:52:10,28.0,0.05851135,2.635545,,,0.2423674
2022-09-28 16:57:10,28.0,0.06584714,2.797642,,,0.2410821
2022-09-28 17:02:10,28.0,0.08019354,2.899387,,,0.1597788
2022-09-28 17:07:10,29.0,0.07160258,2.694291,,,0.1164839
2022-09-28 17:12:10,29.0,0.06537921,2.685493,,,0.1685646
2022-09-28 17:17:10,29.0,0.06485649,2.766438,,,0.1621907
2022-09-28 17:22:10,29.0,0.06036064,2.710319,,,0.1476089
2022-09-28 17:27:10,29.0,0.0653777,2.918614,,,0.1575276
2022-09-28 17:32:10,29.0,0.07310906,2.747531,,,0.251269
2022-09-28 17:37:10,29.0,0.07005417,2.498893,,,0.1829179
2022-09-28 17:42:10,29.0,0.07160909,2.564682,,,0.2187772
2022-09-28 17:47:10,29.0,0.06827674,2.670573,,,0.1368899
2022-09-28 17:52:10,29.0,0.07315046,2.544579,,,0.2250033
2022-09-28 17:57:10,29.0,0.06337857,2.567652,,,0.2095286
2022-09-28 18:02:10,29.0,0.0633936,2.534311,,,0.1682236
2022-09-28 18:07:10,29.0,0.07301649,2.69478,,,0.1411225
2022-09-28 18:12:10,29.0,0.07200725,2.725328,,,0.282477
2022-09-28 18:17:10,28.0,0.06746442,2.408255,,,0.2051052
2022-09-28 18:22:10,28.0,0.06696493,2.401216,,,0.1608645
2022-09-28 18:27:10,28.0,0.06804368,2.430563,,,0.1502829
2022-09-28 18:32:10,28.0,0.06287897,2.319964,,,0.1907148
2022-09-28 18:37:10,28.0,0.06819916,2.391982,,,0.12396
2022-09-28 18:42:10,28.0,0.06612165,2.569495,,,0.1763977
2022-09-28 18:47:10,28.0,0.07029468,2.353139,,,0.1431865
2022-09-28 18:52:10,28.0,0.0710258,2.514326,,,0.1541082
2022-09-28 18:57:10,28.0,0.06743931,2.369889,,,0.1499562
2022-09-28 19:02:10,28.0,0.06504301,2.486423,,,0.1355222
2022-09-28 19:07:10,28.0,0.06750853,2.494921,,,0.1513797
2022-09-28 19:12:10,28.0,0.06608617,2.437277,,,0.1543009
2022-09-28 19:17:10,28.0,0.0710049,2.601829,,,0.183074
2022-09-28 19:22:10,28.0,0.06756625,2.517866,,,0.1643884
2022-09-28 19:27:10,28.0,0.06537689,2.65775,,,0.1840326
2022-09-28 19:32:10,28.0,0.06743446,2.542542,,,0.1675429
2022-09-28 19:37:10,27.0,0.06893788,2.50166,,,0.1276494
2022-09-28 19:42:10,27.0,0.06417756,2.48751,,,0.1573328
2022-09-28 19:47:10,27.0,0.06922615,2.578502,,,0.1125946
2022-09-28 19:52:10,27.0,0.06231723,2.400718,,,0.1401909
2022-09-28 19:57:10,27.0,0.06392601,2.324494,,,0.1076652
2022-09-28 20:02:10,27.0,0.06199251,2.373018,,,0.146504
2022-09-28 20:07:10,27.0,0.06314324,2.298201,,,0.1496679
2022-09-28 20:12:10,27.0,0.06322673,2.353691,,,0.1241824
2022-09-28 20:17:10,27.0,0.06236525,2.371925,,,0.06451954
2022-09-28 20:22:10,27.0,0.07464733,2.538751,,,0.208386
2022-09-28 20:27:10,27.0,0.08594505,2.97121,,,0.1833844
2022-09-28 20:32:10,27.0,0.05975352,2.331784,,,0.2361617
2022-09-28 20:37:10,27.0,0.06380273,2.433061,,,0.1614843
2022-09-28 20:42:10,27.0,0.06257194,2.620997,,,0.181931
2022-09-28 20:47:10,27.0,0.06511265,2.543471,,,0.1477316
2022-09-28 20:52:10,27.0,0.07080755,2.606112,,,0.2054253
2022-09-28 20:57:10,27.0,0.06873941,2.467864,,,0.2154723
2022-09-28 21:02:10,27.0,0.0783988,2.516103,,,0.1819997
2022-09-28 21:07:10,27.0,0.0690631,2.483045,,,0.1683661
2022-09-28 21:12:10,27.0,0.06703808,2.543228,,,0.335999
2022-09-28 21:17:10,27.0,0.06928978,2.513444,,,0.2017547
2022-09-28 21:22:10,27.0,0.07943226,2.502412,,,0.1886292
2022-09-28 21:27:10,27.0,0.06671088,2.44142,,,0.1491527
2022-09-28 21:32:10,27.0,0.07771607,2.694736,,,0.1899002
2022-09-28 21:37:10,27.0,0.0626306,2.466385,,,0.172206
2022-09-28 21:42:10,27.0,0.07255638,2.505093,,,0.1631764
2022-09-28 21:47:10,27.0,0.08338987,2.569045,,,0.2603897
2022-09-28 21:52:10,27.0,0.06893272,2.714041,,,0.2433139
2022-09-28 21:57:10,27.0,0.06935604,2.498147,,,0.1920679
2022-09-28 22:02:10,27.0,0.06880879,2.661892,,,0.2273379
2022-09-28 22:07:10,27.0,0.06982411,2.580736,,,0.1990145
2022-09-28 22:12:10,27.0,0.06681294,2.53537,,,0.142451
2022-09-28 22:17:10,27.0,0.07609184,2.711129,,,0.1751015
2022-09-28 22:22:10,27.0,0.07125065,2.460127,,,0.1908776
2022-09-28 22:27:10,27.0,0.06999004,2.62922,,,0.147247
2022-09-28 22:32:10,27.0,0.06555229,2.633998,,,0.1782271
2022-09-28 22:37:10,27.0,0.06367925,2.587877,,,0.1767367
2022-09-28 22:42:10,27.0,0.06870656,2.568443,,,0.1730221
2022-09-28 22:47:10,27.0,0.06626727,2.436706,,,0.1488698
2022-09-28 22:52:10,27.0,0.06210384,2.456229,,,0.1348452
2022-09-28 22:57:10,27.0,0.07886435,2.69913,,,0.2422799
2022-09-28 23:02:10,27.0,0.07604973,2.555834,,,0.2965391
2022-09-28 23:07:10,26.0,0.06959263,2.492929,,,0.1847688
2022-09-28 23:12:10,26.0,0.0694321,2.500814,,,0.1535844
2022-09-28 23:17:10,26.0,0.07346438,2.798535,,,0.1289412
2022-09-28 23:22:10,26.0,0.07198279,2.585247,,,0.1856384
2022-09-28 23:27:10,26.0,0.06948746,2.607899,,,0.2501886
2022-09-28 23:32:10,26.0,0.06599954,2.594699,,,0.2392002
2022-09-28 23:37:10,26.0,0.06991766,2.52761,,,0.1946574
2022-09-28 23:42:10,26.0,0.07465687,2.45665,,,0.2828096
2022-09-28 23:47:10,26.0,0.07313458,2.655163,,,0.2378227
2022-09-28 23:52:10,26.0,0.06310267,2.325321,,,0.1967193
2022-09-28 23:57:10,26.0,0.06418891,2.498712,,,0.2245528
2022-09-29 00:02:10,26.0,0.06319261,2.485911,,,0.189644
2022-09-29 00:07:10,26.0,0.06252004,2.456879,,,0.1196539
2022-09-29 00:12:10,26.0,0.0633925,2.460141,,,0.1678591
2022-09-29 00:17:10,26.0,0.06191963,2.371097,,,0.1083625
2022-09-29 00:22:10,26.0,0.06352307,2.304011,,,0.1332063
2022-09-29 00:27:10,26.0,0.06570175,2.323723,,,0.1150018
2022-09-29 00:32:10,26.0,0.0642431,2.240956,,,0.1132117
2022-09-29 00:37:10,26.0,0.06243167,2.353411,,,0.1041532
2022-09-29 00:42:10,26.0,0.06382164,2.456081,,,0.1013315
2022-09-29 00:47:10,26.0,0.06115905,2.251677,,,0.1856011
2022-09-29 00:52:10,25.0,0.06537671,2.283328,,,0.1196587
2022-09-29 00:57:10,25.0,0.06325582,2.356727,,,0.1051129
2022-09-29 01:02:10,25.0,0.06301533,2.467584,,,0.1718718
2022-09-29 01:07:10,25.0,0.06157201,2.301122,,,0.1648591
2022-09-29 01:12:10,25.0,0.06438213,2.318652,,,0.1410799
2022-09-29 01:17:10,25.0,0.06364017,2.273826,,,0.1739309
2022-09-29 01:22:10,25.0,0.06406337,2.266113,,,0.1270222
2022-09-29 01:27:10,25.0,0.08827778,2.570631,,,0.1623597
2022-09-29 01:32:10,25.0,0.07176643,2.539441,,,0.174754
2022-09-29 01:37:10,25.0,0.0635301,2.320195,,,0.206247
2022-09-29 01:42:10,25.0,0.06841183,2.416904,,,0.208768
2022-09-29 01:47:10,25.0,0.0660376,2.387603,,,0.1190455
2022-09-29 01:52:10,25.0,0.08023281,2.5282,,,0.2250003
2022-09-29 01:57:10,24.0,0.07343849,2.578547,,,0.1469934
2022-09-29 02:02:10,24.0,0.06504778,2.302477,,,0.1637286
2022-09-29 02:07:10,24.0,0.0728601,2.608679,,,0.1553466
2022-09-29 02:12:10,24.0,0.06815407,2.405055,,,0.1593323
2022-09-29 02:17:10,24.0,0.06638777,2.359929,,,0.1419161
2022-09-29 02:22:10,24.0,0.06304932,2.2968,,,0.1574013
2022-09-29 02:27:10,24.0,0.06462599,2.440427,,,0.1586794
2022-09-29 02:32:10,24.0,0.07073303,2.643775,,,0.2095063
2022-09-29 02:37:10,24.0,0.05939138,2.504642,,,0.1664025
2022-09-29 02:42:10,24.0,0.05700966,2.406314,,,0.1165263
2022-09-29 02:47:10,24.0,0.06746681,2.516061,,,0.1254489
2022-09-29 02:52:10,24.0,0.06299865,2.391003,,,0.1130933
2022-09-29 02:57:10,24.0,0.06105463,2.413295,,,0.0873158
2022-09-29 03:02:10,24.0,0.0590913,2.319167,,,0.07122003
2022-09-29 03:07:10,24.0,0.06526331,2.312215,,,0.1812102
2022-09-29 03:12:10,24.0,0.07463808,2.793386,,,0.1752135
2022-09-29 03:17:10,24.0,0.07044478,2.556149,,,0.1700874
2022-09-29 03:22:10,24.0,0.06478489,2.690098,,,0.1506089
2022-09-29 03:27:10,24.0,0.06089256,2.548328,,,0.2082758
2022-09-29 03:32:10,24.0,0.06315415,2.513762,,,0.1886199
2022-09-29 03:37:10,24.0,0.07049995,2.731039,,,0.1716935
2022-09-29 03:42:10,24.0,0.07176284,2.515951,,,0.1711416
2022-09-29 03:47:10,24.0,0.07340149,2.698484,,,0.1465404
2022-09-29 03:52:10,24.0,0.0668861,2.573771,,,0.1180137
2022-09-29 03:57:10,25.0,0.06800726,2.486497,,,0.1516967
2022-09-29 04:02:10,25.0,0.06411417,2.489035,,,0.1947658
2022-09-29 04:07:10,25.0,0.07044058,2.474756,,,0.2058512
2022-09-29 04:12:10,25.0,0.065534,2.440137,,,0.151124
2022-09-29 04:17:10,25.0,0.070011,2.387252,,,0.1968346
2022-09-29 04:22:10,25.0,0.08988343,2.607585,,,0.2250285
2022-09-29 04:27:10,24.0,0.07309799,2.561152,,,0.2189658
2022-09-29 04:32:10,24.0,0.07301626,2.639798,,,0.1592791
2022-09-29 04:37:10,24.0,0.06797652,2.518921,,,0.1559726
2022-09-29 04:42:10,24.0,0.06636229,2.659755,,,0.1770893
2022-09-29 04:47:10,24.0,0.06747916,2.590088,,,0.1867917
2022-09-29 04:52:10,24.0,0.06474859,2.449202,,,0.143988
2022-09-29 04:57:10,24.0,0.06845332,2.530844,,,0.2270156
2022-09-29 05:02:10,24.0,0.06629072,2.53279,,,0.2175182
2022-09-29 05:07:10,24.0,0.07851672,2.614465,,,0.2103063
2022-09-29 05:12:10,24.0,0.07396869,2.54045,,,0.1491606
2022-09-29 05:17:10,24.0,0.0715711,2.594126,,,0.1591559
2022-09-29 05:22:10,24.0,0.06755204,2.513865,,,0.2024298
2022-09-29 05:27:10,24.0,0.06657971,2.451758,,,0.1446684
2022-09-29 05:32:10,24.0,0.0762948,2.582418,,,0.1738647
2022-09-29 05:37:10,24.0,0.06753298,2.479255,,,0.1488377
2022-09-29 05:42:10,24.0,0.06823207,2.497634,,,0.1694771
2022-09-29 05:47:10,24.0,0.06350797,2.401553,,,0.252644
2022-09-29 05:52:10,24.0,0.06337859,2.185531,,,0.1086765
2022-09-29 05:57:10,24.0,0.06291635,2.254583,,,0.1302629
2022-09-29 06:02:10,24.0,0.06590097,2.119066,,,0.1168039
2022-09-29 06:07:10,24.0,0.06539817,2.261753,,,0.09780021
2022-09-29 06:12:10,23.0,0.06710135,2.200469,,,0.1229849
