timestamp,低频加速度RMS_x,高频加速度有效值_x,低频加速度有效值_x,高频加速度峭度,低频加速度RMS_y,高频加速度有效值_y,低频加速度RMS,速度RMS,低频加速度有效值_y,速度有效值
2022-11-17 08:00:00,0.34137981573124987,1.1434767531916668,0.7126712277083332,3.230437823736109,1.6540326970463857,2.2777258607166666,0.4028593750000002,0.676619791666667,0.4072901750833333,0.6547671318333333
2022-11-18 08:00:00,0.393409861927083,1.3266770716666667,0.8278466670833335,3.08999314134722,0.019622559560833315,0.03434840493333333,0.3854352331606217,0.6709896373056995,0.42675827824999996,0.6908903986666667
2022-11-19 08:00:00,0.37802559940625025,1.3264124441666667,0.8149629224166666,3.2374366669583337,0.7454298657023616,1.2997351769499998,0.41226701570680613,0.6785759162303665,0.4925321303333334,0.6666861125
2022-11-20 08:00:00,0.37549994214236104,1.3938827475000002,0.8036776673333333,2.8972585753472218,3.32866792601111,4.115936725966667,0.4283005181347146,0.6740259067357512,0.3254065293333333,0.6724286028333334
2022-11-21 08:00:00,0.38351356231284733,1.47094883,0.8266753885833333,2.8612207618194443,4.080559802152777,5.419299640833334,0.4118385416666666,0.6799114583333333,0.42667515925,0.6695047415833333
2022-11-22 08:00:00,0.38110754181944434,3.2530646025000003,0.7383285644999998,3.2151651543888873,0.8486164786965282,1.3642308789166668,0.404984375,0.6691927083333334,0.36534667216666666,0.645409949
2022-11-23 08:00:00,0.38579966547222233,1.31309848,0.8257807042499999,3.0536805157361115,0.019841734976944463,0.03480936954166666,0.3919687499999999,0.6701770833333333,0.40535085681818184,0.6719149740909091
2022-11-24 08:00:00,0.3709017205944445,1.3093241549999999,0.8228067762500002,3.1057937880416655,1.1405859471234727,0.9504934938249999,0.417651041666667,0.6693072916666667,0.38201051150000004,0.6844311179166667
2022-11-25 08:00:00,0.3789577382465278,1.3133669075,0.8085611351666667,3.127536341236111,3.981728361583335,5.466571375833333,0.4092135416666665,0.658864583333333,0.43096126833333326,0.6437013960833332
2022-11-26 08:00:00,0.3689473797013886,1.3004886075000002,0.7812054856666668,3.1682680730833357,2.7561081405537466,4.1033488,0.3916145833333335,0.6432916666666669,0.3678938116666666,0.6031139841666667
2022-11-27 08:00:00,0.3672832125243056,1.2864682283333335,0.7795437643333334,3.147820052513887,0.01967836369972225,0.0345845622,0.38791191709844547,0.6346476683937823,0.3667906790909091,0.608314231
