timestamp,表面温度_x,高频加速度RMS_x,高频加速度峭度_x,速度RMS_x
2022/9/28 15:07,45,2.109143,2.76328,1.10791
2022/9/28 15:12,45,2.201766,2.809497,1.002136
2022/9/28 15:17,45,2.274106,2.965945,1.004989
2022/9/28 15:22,45,2.134498,2.794163,1.108544
2022/9/28 15:27,45,2.505083,3.251734,0.9993479
2022/9/28 15:32,45,2.172725,2.811646,0.9851708
2022/9/28 15:37,45,2.259748,2.882697,0.9981516
2022/9/28 15:42,45,2.338871,2.917169,0.998971
2022/9/28 15:47,45,2.291959,2.536324,0.9817645
2022/9/28 15:52,44,2.451856,2.79341,1.124298
2022/9/28 15:57,45,2.201355,2.943435,1.12232
2022/9/28 16:02,44,2.211485,2.779279,1.055815
2022/9/28 16:07,44,2.085,2.761961,1.010266
2022/9/28 16:12,44,2.139871,2.878408,1.138587
2022/9/28 16:17,44,2.20864,2.912838,1.118705
2022/9/28 16:22,44,2.181815,3.110919,1.137285
2022/9/28 16:27,44,2.21898,3.01405,1.184637
2022/9/28 16:32,44,2.185424,3.009627,1.065046
2022/9/28 16:37,44,2.032626,2.72027,1.003106
2022/9/28 16:42,44,2.262592,3.038684,1.047921
2022/9/28 16:47,44,2.102588,2.749057,1.138656
2022/9/28 16:52,45,2.066884,2.905112,1.110587
2022/9/28 16:57,44,2.207035,2.759999,1.084944
2022/9/28 17:02,45,2.339405,3.00269,1.136553
2022/9/28 17:07,45,2.280631,3.077381,1.074632
2022/9/28 17:12,45,2.451554,3.077801,1.030908
2022/9/28 17:17,45,2.25362,2.858977,1.14727
2022/9/28 17:22,45,2.434213,2.862626,1.078013
2022/9/28 17:27,45,2.368298,2.804259,1.231755
2022/9/28 17:32,46,2.27752,3.033741,1.220426
2022/9/28 17:37,46,2.135422,2.905654,1.096578
2022/9/28 17:42,46,2.169793,3.357771,1.118926
2022/9/28 17:47,46,2.082846,3.026081,1.074056
2022/9/28 17:52,46,2.224978,2.818227,0.9868113
2022/9/28 17:57,46,2.408019,2.94067,1.014046
2022/9/28 18:02,45,2.417596,2.636468,1.146107
2022/9/28 18:12,45,2.143983,3.097303,1.038625
2022/9/28 18:17,45,2.236456,2.613301,1.089939
2022/9/28 18:22,45,2.11158,3.197376,1.08463
2022/9/28 18:27,45,2.150862,2.936994,1.151574
2022/9/28 18:32,45,2.240844,2.921118,1.036296
2022/9/28 18:37,45,2.164961,2.950324,1.039131
2022/9/28 18:42,44,2.254413,2.964729,1.16691
2022/9/28 18:47,44,2.2945,2.927321,1.037279
2022/9/28 18:52,44,2.080566,2.966232,1.042592
2022/9/28 18:57,43,2.212328,2.982406,1.097355
2022/9/28 19:02,43,2.255563,2.658473,1.171163
2022/9/28 19:07,43,2.175453,3.287959,1.18572
2022/9/28 19:12,43,2.399861,2.88604,1.159079
2022/9/28 19:17,43,2.223754,2.87806,1.146868
2022/9/28 19:22,43,2.177805,3.066596,1.02409
2022/9/28 19:27,43,2.122296,2.997222,1.185181
2022/9/28 19:32,43,2.227451,3.28845,1.143902
2022/9/28 19:37,43,2.146272,3.292428,1.062787
2022/9/28 19:42,43,2.216583,3.137121,1.145695
2022/9/28 19:47,42,2.178867,2.680997,1.062055
2022/9/28 19:52,42,2.1664,3.004605,1.162449
2022/9/28 19:57,42,2.231186,3.006673,1.063709
2022/9/28 20:02,42,2.225267,2.852593,1.168396
2022/9/28 20:12,42,2.320228,2.799814,1.078016
2022/9/28 20:17,42,2.080996,2.839064,1.09216
2022/9/28 20:22,42,2.118644,3.054076,1.015855
2022/9/28 20:27,42,2.24805,3.00192,0.9381687
2022/9/28 20:32,42,2.248627,3.165974,1.100923
2022/9/28 20:37,42,2.236646,2.770075,0.985291
2022/9/28 20:42,42,2.025542,2.890091,1.085429
2022/9/28 20:47,42,2.238781,2.966251,1.079279
2022/9/28 20:52,42,2.091792,3.196982,1.03865
2022/9/28 20:57,42,2.088011,2.999817,1.132763
2022/9/28 21:02,42,2.295051,2.789464,1.003969
2022/9/28 21:07,42,2.22101,2.610494,1.127558
2022/9/28 21:12,42,2.139528,2.839659,1.098834
2022/9/28 21:17,42,2.171219,2.851996,1.12568
2022/9/28 21:22,42,2.146292,3.007996,1.036217
2022/9/28 21:27,42,1.99856,2.821332,1.106544
2022/9/28 21:32,42,2.103082,2.947507,1.036071
2022/9/28 21:37,42,2.196732,2.782933,0.999278
2022/9/28 21:42,42,2.028172,3.055221,1.126837
2022/9/28 21:47,42,2.172251,3.109892,1.09456
2022/9/28 21:52,42,2.146192,2.857084,1.065115
2022/9/28 21:57,42,2.33967,3.040651,1.149283
2022/9/28 22:02,42,2.361796,2.927905,1.097035
2022/9/28 22:12,43,2.326137,2.746004,1.040943
2022/9/28 22:17,43,2.328967,2.829751,1.135208
2022/9/28 22:22,42,2.248347,2.828437,1.208566
2022/9/28 22:27,42,2.397995,3.037352,1.219933
2022/9/28 22:32,42,2.19991,3.057029,1.051836
2022/9/28 22:37,42,2.195747,2.932329,1.062981
2022/9/28 22:42,43,2.138616,3.146747,1.206651
2022/9/28 22:47,43,2.369287,2.769808,1.146748
2022/9/28 22:52,43,2.230827,2.792482,1.044798
2022/9/28 22:57,43,2.177669,2.736868,1.049429
2022/9/28 23:02,43,2.279785,2.824579,1.143175
2022/9/28 23:07,43,2.283659,3.017509,1.161659
2022/9/28 23:12,43,2.419143,2.995913,1.106768
2022/9/28 23:17,43,2.289973,2.818401,1.022343
2022/9/28 23:22,43,2.352248,3.024829,1.082958
2022/9/28 23:27,43,2.229031,3.182683,1.025257
2022/9/28 23:32,43,2.169075,2.742956,1.076171
2022/9/28 23:37,43,2.27222,3.319788,1.043406
2022/9/28 23:42,43,2.27858,3.162508,1.152684
2022/9/28 23:47,43,2.179814,3.160506,1.15108
2022/9/28 23:52,43,2.300098,2.917576,1.147667
2022/9/28 23:57,43,2.219779,2.87391,1.008999
2022/9/29 0:02,43,2.227599,2.87717,1.146116
2022/9/29 0:12,43,2.26421,3.089171,0.9451223
2022/9/29 0:27,43,2.323974,2.863798,1.162207
2022/9/29 0:32,43,2.27559,2.993217,1.163915
2022/9/29 0:37,44,2.303588,3.095434,1.171206
2022/9/29 0:42,44,2.481646,2.957934,1.11952
2022/9/29 0:47,44,2.245552,2.855944,0.9841645
2022/9/29 0:52,44,2.298913,2.997992,1.005155
2022/9/29 0:57,44,2.083148,3.082874,1.07822
2022/9/29 1:02,43,2.272458,3.022952,1.061788
2022/9/29 1:07,43,2.273338,3.083175,1.021473
2022/9/29 1:12,43,2.230159,2.95626,1.099284
2022/9/29 1:17,43,2.15257,2.763906,1.156222
2022/9/29 1:22,43,2.135715,3.256283,1.227448
2022/9/29 1:27,43,2.30855,2.912413,1.136774
2022/9/29 1:32,43,2.340678,2.812104,1.01333
2022/9/29 1:37,43,2.299181,3.04862,1.160637
2022/9/29 1:42,43,2.271062,2.870676,1.050927
2022/9/29 1:47,43,2.231813,2.908406,1.04748
2022/9/29 1:52,43,2.256108,2.791046,1.010209
2022/9/29 1:57,44,2.229038,3.058746,1.032783
2022/9/29 2:02,44,2.336083,2.904963,1.156357
2022/9/29 2:12,44,2.285266,3.009512,1.041869
2022/9/29 2:17,44,2.298461,2.949139,1.182991
2022/9/29 2:22,43,2.200397,2.740261,1.086058
2022/9/29 2:27,43,2.334719,2.90399,1.108992
2022/9/29 2:32,43,2.159674,2.926383,1.048689
2022/9/29 2:37,43,2.111643,2.776087,1.164081
2022/9/29 2:42,43,2.278981,2.708613,0.9744856
2022/9/29 2:47,43,2.365849,3.269509,0.9678872
2022/9/29 2:52,43,2.217667,2.90901,1.057696
2022/9/29 2:57,43,2.167819,2.817115,1.001325
2022/9/29 3:02,43,2.208131,2.749289,1.108031
2022/9/29 3:07,43,2.171854,2.801553,1.151653
2022/9/29 3:12,43,2.114071,2.742155,0.9467245
2022/9/29 3:17,42,2.115121,3.151231,1.017287
2022/9/29 3:22,42,2.032139,2.734792,1.152884
2022/9/29 3:27,42,1.404936,3.015793,0.8512655
2022/9/29 3:32,42,1.916341,3.022318,1.112154
2022/9/29 3:37,41,2.117705,2.906955,0.8968986
2022/9/29 3:42,41,2.186693,2.795331,0.8921595
2022/9/29 3:47,41,2.303116,2.959446,0.9285535
2022/9/29 3:52,41,2.223945,2.649787,0.7820973
2022/9/29 3:57,41,2.14327,2.974286,0.83092
2022/9/29 4:02,40,2.303581,2.996816,0.9765521
2022/9/29 4:12,40,2.128333,3.167157,0.863497
2022/9/29 4:17,40,2.214909,3.068755,1.036035
2022/9/29 4:22,40,2.083051,2.740818,1.008626
2022/9/29 4:27,40,2.225722,2.843627,0.8461124
2022/9/29 4:32,40,2.154979,2.973018,1.030501
2022/9/29 4:37,40,2.157287,3.013439,0.8486323
2022/9/29 4:42,40,1.937968,3.129646,0.9580429
2022/9/29 4:47,40,2.084337,3.175606,0.9373555
2022/9/29 4:52,40,2.115524,2.913919,0.8675872
2022/9/29 4:57,40,2.083803,2.763047,0.85808
2022/9/29 5:02,40,2.058803,2.749594,1.06757
2022/9/29 5:07,40,2.073583,2.674456,0.9901636
2022/9/29 5:12,39,2.008874,2.970837,0.872397
2022/9/29 5:17,39,2.268363,2.764153,0.9023926
2022/9/29 5:22,39,2.306936,2.883433,0.8485519
2022/9/29 5:27,39,2.082768,3.214432,1.017599
2022/9/29 5:32,39,2.194289,3.497377,1.014034
2022/9/29 5:37,39,2.043795,3.037491,0.837123
2022/9/29 5:42,39,2.119169,2.846509,0.9019777
2022/9/29 5:47,39,2.12626,2.903339,1.032575
2022/9/29 5:52,39,1.903859,3.068724,0.9201404
2022/9/29 5:57,39,2.28137,2.91631,1.040958
2022/9/29 6:02,39,1.955294,3.016815,0.9273854
2022/9/29 6:12,39,2.085303,3.049218,0.9369557
2022/9/29 6:17,39,2.198681,2.872283,0.9984884
2022/9/29 6:22,39,1.955129,2.708873,1.007048
2022/9/29 6:27,39,2.065747,2.864883,0.9302683
2022/9/29 6:32,39,2.047576,3.099829,0.9991958
2022/9/29 6:37,39,2.299253,2.877558,0.9309103
2022/9/29 6:42,39,2.233411,2.99569,1.050415
2022/9/29 6:47,39,2.185206,2.970142,0.9954681
2022/9/29 6:52,39,2.146242,2.874881,0.9510107
2022/9/29 6:57,39,2.278963,2.754895,0.9656079
2022/9/29 7:02,40,2.306938,2.884115,1.011729
2022/9/29 7:07,40,2.397645,2.831548,0.941224
2022/9/29 7:12,40,2.234576,2.886481,0.9897936
2022/9/29 7:17,40,2.231702,2.716064,1.009355
2022/9/29 7:22,40,2.323807,2.913021,0.9151446
2022/9/29 7:27,40,2.218191,2.936632,1.034298
2022/9/29 7:32,41,2.327291,3.095628,1.004494
2022/9/29 7:37,41,2.232396,2.765631,0.9880868
2022/9/29 7:42,41,2.201192,2.90588,1.07387
2022/9/29 7:47,41,2.200454,2.898372,0.9354734
2022/9/29 7:52,41,2.163055,2.926941,1.086107
2022/9/29 7:57,41,2.21173,2.78705,0.9454398
2022/9/29 8:02,41,2.182629,3.005074,1.017049
2022/9/29 8:12,41,2.175414,2.946576,1.005982
2022/9/29 8:17,41,2.15524,2.893553,0.8541525
2022/9/29 8:22,41,2.251138,3.014267,0.9738425
2022/9/29 8:27,40,2.141491,2.910247,0.9156684
2022/9/29 8:32,40,2.211833,2.483493,0.9197567
2022/9/29 8:37,40,2.213365,2.864956,1.015545
2022/9/29 8:42,41,2.165447,2.68093,0.9542584
2022/9/29 8:47,41,2.232403,2.81887,1.004395
2022/9/29 8:52,41,2.315368,3.097185,0.9245662
2022/9/29 8:57,41,2.325263,3.060019,1.011941
2022/9/29 9:02,41,2.309681,3.686524,0.8452035
2022/9/29 9:07,41,2.181381,2.721677,1.027725
2022/9/29 9:12,42,2.168547,2.993606,0.9043178
2022/9/29 9:17,42,2.302322,2.86618,1.072372
2022/9/29 9:22,42,2.205428,2.839651,0.9824687
2022/9/29 9:27,42,2.270152,2.927347,0.9486662
2022/9/29 9:32,42,2.291851,2.718186,0.9615097
2022/9/29 9:37,43,2.397051,2.99974,1.040196
2022/9/29 9:42,43,2.275341,2.778917,0.916024
2022/9/29 9:47,43,2.291178,3.048338,1.056347
2022/9/29 9:52,43,2.22097,2.787844,1.046294
2022/9/29 9:57,43,2.151876,2.910111,1.075082
2022/9/29 10:02,43,2.107814,2.849076,0.952935
2022/9/29 10:12,44,2.276101,3.051422,1.023438
2022/9/29 10:17,44,2.228837,2.693309,0.9666151
2022/9/29 10:22,44,2.241903,2.904074,0.9793716
2022/9/29 10:27,44,2.210768,2.888083,0.9674249
2022/9/29 10:32,44,2.29177,3.386328,0.937217
2022/9/29 10:37,44,2.183546,3.05128,0.9378251
2022/9/29 10:42,44,2.403408,3.150983,0.8961302
2022/9/29 10:47,44,2.214395,2.827168,1.05092
2022/9/29 10:52,44,2.148873,2.68983,0.9922947
2022/9/29 10:57,44,2.192007,2.991372,0.9390003
2022/9/29 11:02,44,2.137852,2.837188,0.9047816
2022/9/29 11:07,44,2.143718,3.094009,0.992838
2022/9/29 11:12,44,2.113757,2.929999,1.004471
2022/9/29 11:17,44,2.120646,2.714165,0.9578701
2022/9/29 11:22,44,2.185215,2.839102,0.9926715
2022/9/29 11:27,44,2.219949,2.895141,0.9010556
2022/9/29 11:32,44,2.241239,2.878154,0.9686237
2022/9/29 11:37,43,2.305249,2.639436,0.9414124
2022/9/29 11:42,43,2.283057,2.76932,1.024957
2022/9/29 11:47,44,2.049313,2.790369,1.016142
2022/9/29 11:52,44,2.104725,3.173611,0.9339024
2022/9/29 11:57,44,2.349561,2.895493,1.019689
2022/9/29 12:02,44,2.323068,3.035704,0.9845017
2022/9/29 12:12,44,2.152204,2.977345,0.9665941
2022/9/29 12:17,44,2.102329,2.679715,1.027425
2022/9/29 12:22,44,2.210407,3.070708,0.938378
2022/9/29 12:27,44,2.166186,3.199372,1.004179
2022/9/29 12:32,44,2.028827,2.830867,0.9684164
2022/9/29 12:37,44,2.177159,3.061765,0.912863
2022/9/29 12:42,44,2.17604,3.045271,0.9328817
2022/9/29 12:47,44,2.172181,3.012517,0.8932235
2022/9/29 12:52,44,2.331483,3.002047,0.893477
2022/9/29 12:57,44,2.207625,2.968819,1.04514
2022/9/29 13:02,44,2.119309,3.196612,0.9939719
2022/9/29 13:07,44,1.997763,2.834707,0.9500673
2022/9/29 13:12,44,2.295056,3.081176,1.060312
2022/9/29 13:17,44,2.31382,3.051331,1.056922
2022/9/29 13:22,44,2.399832,2.944998,0.9611591
2022/9/29 13:27,45,2.179977,2.920851,0.9603807
2022/9/29 13:32,45,2.405617,2.799611,0.8422654
2022/9/29 13:37,45,2.251542,2.774328,1.029744
2022/9/29 13:42,45,2.239722,2.861953,0.9748611
2022/9/29 13:47,45,2.279962,2.708814,1.029123
2022/9/29 13:52,45,2.203218,2.85222,0.9935079
2022/9/29 13:57,45,2.280477,2.933103,1.05311
2022/9/29 14:02,45,2.297771,3.025935,0.923173
2022/9/29 14:07,45,2.453365,2.880943,1.033567
2022/9/29 14:12,45,2.244459,2.799001,1.00353
2022/9/29 14:17,46,2.204267,2.882055,1.065403
2022/9/29 14:22,46,2.287946,2.759864,0.9226107
2022/9/29 14:27,45,2.405998,3.007154,1.076969
2022/9/29 14:32,46,2.318502,2.791749,1.010846
2022/9/29 14:37,46,2.206487,3.04458,1.01461
2022/9/29 14:42,46,2.246639,2.751873,0.9271763
2022/9/29 14:47,46,2.275038,3.051354,0.9888313
2022/9/29 14:52,46,2.205099,3.17861,0.9727714
2022/9/29 14:57,46,2.087552,2.966065,1.094474
2022/9/29 15:02,46,2.294409,2.953135,0.9360224
2022/9/29 15:07,46,2.240445,3.08339,1.075817
2022/9/29 15:12,46,2.427047,3.014494,1.021042
2022/9/29 15:17,46,2.328034,2.62394,0.9243079
2022/9/29 15:22,46,2.303004,2.819403,0.9397176
2022/9/29 15:27,46,2.190174,2.867727,1.078155
2022/9/29 15:32,46,2.395114,3.102388,1.085152
2022/9/29 15:37,46,2.323045,3.199733,1.062921
2022/9/29 15:42,46,2.434161,2.80888,1.089712
2022/9/29 15:47,46,2.422094,2.873322,0.9326363
2022/9/29 15:52,46,2.388282,2.875679,0.9298378
2022/9/29 15:57,46,2.452091,2.847315,1.018671
2022/9/29 16:02,47,2.499149,2.88888,1.080688
2022/9/29 16:07,47,2.280136,2.882286,0.9783356
2022/9/29 16:12,47,2.415751,2.834567,1.082322
2022/9/29 16:17,47,2.412222,2.987877,0.8608025
2022/9/29 16:22,47,2.426802,2.973299,1.026378
2022/9/29 16:27,47,2.280329,2.713913,1.027148
2022/9/29 16:32,46,2.390083,2.724427,1.073189
2022/9/29 16:37,46,2.36561,2.784359,1.056495
2022/9/29 16:42,46,2.385626,2.811072,1.063537
2022/9/29 16:47,47,2.387765,2.763343,1.085485
2022/9/29 16:52,47,2.265821,2.896101,1.032594
2022/9/29 16:57,47,2.377375,2.932767,1.10127
2022/9/29 17:02,46,2.297546,2.919172,1.100499
2022/9/29 17:07,47,2.47775,3.01168,1.069673
2022/9/29 17:12,46,2.245708,2.828644,1.014868
2022/9/29 17:17,46,2.251444,2.654025,0.9722532
2022/9/29 17:22,46,2.420421,3.033612,1.014658
2022/9/29 17:27,46,2.192312,2.853242,1.080007
2022/9/29 17:32,46,2.339933,3.244374,0.9969416
2022/9/29 17:37,46,2.36264,3.007822,0.9547912
2022/9/29 17:42,46,2.446681,2.848183,0.9738249
2022/9/29 17:47,46,2.331122,3.205009,1.173467
2022/9/29 17:52,46,2.216888,2.702777,0.9234985
2022/9/29 17:57,46,2.18517,3.142457,0.9730151
2022/9/29 18:02,46,2.284182,2.830382,0.984084
2022/9/29 18:07,45,2.161716,2.710974,1.097415
2022/9/29 18:12,45,2.328493,2.993699,1.027399
2022/9/29 18:17,45,2.355649,2.896948,0.9991948
2022/9/29 18:22,45,2.365292,2.998881,1.12601
2022/9/29 18:27,45,2.326846,2.976585,1.15631
2022/9/29 18:32,45,2.262921,3.122243,1.007978
2022/9/29 18:37,45,2.411969,2.92256,1.034313
2022/9/29 18:42,45,2.222132,3.131603,0.963703
2022/9/29 18:47,45,2.342745,3.393804,1.003189
2022/9/29 18:52,45,2.468031,3.139517,1.011452
2022/9/29 18:57,45,2.288084,2.923904,1.033834
2022/9/29 19:02,45,2.410116,2.781802,1.096328
2022/9/29 19:07,44,2.394383,2.952965,1.050649
2022/9/29 19:12,44,2.412514,3.233079,0.9265603
2022/9/29 19:17,44,2.113692,3.198218,1.031509
2022/9/29 19:22,44,2.109269,2.943914,0.9892442
2022/9/29 19:27,44,2.184243,2.861933,1.00589
2022/9/29 19:32,44,2.185383,2.762664,0.9932351
2022/9/29 19:37,44,2.258493,2.99024,1.000642
2022/9/29 19:42,44,2.338624,2.95178,0.9647757
2022/9/29 19:47,44,2.371039,3.132333,1.099837
2022/9/29 19:52,44,2.280902,2.855072,1.111885
2022/9/29 19:57,44,2.224788,3.018088,1.101246
2022/9/29 20:02,44,2.488929,3.016444,0.97967
2022/9/29 20:07,44,2.200258,2.731554,1.098275
2022/9/29 20:12,45,2.226636,2.716519,1.037743
2022/9/29 20:17,45,2.258391,2.677117,1.033789
2022/9/29 20:22,45,2.144145,2.832541,1.044683
2022/9/29 20:27,45,2.217869,2.772653,1.065003
2022/9/29 20:32,45,2.376173,2.936673,1.091711
2022/9/29 20:37,45,2.403381,2.858159,0.9859301
2022/9/29 20:42,46,2.214947,3.118183,1.039028
2022/9/29 20:47,46,2.189998,2.913592,1.045633
2022/9/29 20:52,46,2.236058,2.828371,1.105036
2022/9/29 20:57,46,2.137888,2.840318,1.085113
2022/9/29 21:02,46,2.294336,2.668216,1.160305
2022/9/29 21:07,46,2.360819,3.111611,1.017677
2022/9/29 21:12,46,2.504498,3.095485,1.002568
2022/9/29 21:17,46,2.33111,2.76549,0.9036666
2022/9/29 21:22,45,2.182087,2.825142,1.168502
2022/9/29 21:27,46,2.280883,3.177059,1.120033
2022/9/29 21:32,47,0.04776581,2.665044,0.1050246
2022/9/29 21:37,47,2.027947,2.995333,1.096447
2022/9/29 21:42,45,2.215568,2.914738,1.077922
2022/9/29 21:47,45,2.313907,3.068002,0.9428027
2022/9/29 21:52,45,2.318722,3.037621,1.069893
2022/9/29 21:57,45,2.23005,2.98794,0.9617185
2022/9/29 22:02,45,2.359392,2.912553,1.086864
2022/9/29 22:07,45,2.295074,2.610838,0.9235747
2022/9/29 22:12,45,2.223452,2.859203,0.9686179
2022/9/29 22:17,45,2.210696,2.667519,1.093676
2022/9/29 22:22,45,2.224516,2.942092,1.029275
2022/9/29 22:27,45,2.354269,2.907026,1.013317
2022/9/29 22:32,45,2.250947,3.026525,1.11348
2022/9/29 22:37,45,2.336922,2.895255,0.9566722
2022/9/29 22:42,45,2.153559,2.876353,1.091779
2022/9/29 22:47,45,2.173377,2.733319,1.114632
2022/9/29 22:52,45,2.360609,2.687979,1.041108
2022/9/29 22:57,45,2.251392,2.980928,1.121748
2022/9/29 23:02,45,2.343276,3.313583,1.187007
2022/9/29 23:07,45,2.393251,2.860335,0.9944097
2022/9/29 23:12,45,2.474896,2.816192,1.114847
2022/9/29 23:17,45,2.363027,2.73544,0.9966112
2022/9/29 23:22,45,2.129223,2.924703,1.085878
2022/9/29 23:27,45,2.334223,2.845576,1.127758
2022/9/29 23:32,45,2.426648,2.849492,1.10246
2022/9/29 23:37,45,2.195522,2.818772,1.134139
2022/9/29 23:42,45,2.330532,2.842211,1.071754
2022/9/29 23:47,45,2.360124,3.371555,1.071022
2022/9/29 23:52,45,2.336804,2.866262,1.107709
2022/9/29 23:57,45,2.290692,2.797147,1.11052
2022/9/30 0:02,45,2.211731,3.054481,1.037974
2022/9/30 0:07,45,2.423448,2.986832,1.040321
2022/9/30 0:12,45,2.231588,2.831358,1.14762
2022/9/30 0:17,45,2.425093,2.797822,1.145176
2022/9/30 0:22,44,2.182012,2.942741,1.128961
2022/9/30 0:27,45,2.355843,2.741056,1.050863
2022/9/30 0:32,45,2.203649,2.84743,1.056196
2022/9/30 0:37,45,2.198645,2.705429,1.092956
2022/9/30 0:42,45,2.18644,2.886132,1.114978
2022/9/30 0:47,45,2.284878,3.091457,1.092811
2022/9/30 0:52,44,2.420124,2.671664,1.141859
2022/9/30 0:57,44,2.209115,2.87032,0.9912248
2022/9/30 1:02,44,2.321015,2.901133,0.995688
2022/9/30 1:07,44,2.348281,2.873252,1.084004
2022/9/30 1:12,44,2.21749,2.922761,1.05272
2022/9/30 1:17,44,2.30564,3.042338,1.098205
2022/9/30 1:22,44,2.263622,2.877145,1.040479
2022/9/30 1:27,44,2.288618,2.703022,1.033047
2022/9/30 1:32,44,2.37824,2.980788,1.034556
2022/9/30 1:37,44,2.221379,2.791758,1.108282
2022/9/30 1:42,44,2.366828,2.644189,1.000508
2022/9/30 1:47,44,2.465752,2.972649,0.9559945
2022/9/30 1:52,44,2.408648,2.882801,1.053714
2022/9/30 1:57,44,2.234356,3.013674,1.090151
2022/9/30 2:02,44,2.35619,2.974706,1.107825
2022/9/30 2:07,45,2.213503,3.073439,1.022887
2022/9/30 2:12,45,2.241267,3.161966,1.06655
2022/9/30 2:22,45,2.26337,2.733838,1.144457
2022/9/30 2:27,45,2.230705,3.015499,1.03395
2022/9/30 2:32,45,2.271621,3.265198,0.9744177
2022/9/30 2:37,45,2.340621,2.8952,0.9834061
2022/9/30 2:42,45,2.327259,3.071783,0.9560235
2022/9/30 2:47,45,2.365396,2.863791,1.070336
2022/9/30 2:52,45,2.245353,3.101078,1.178711
2022/9/30 2:57,45,2.355462,2.802233,1.10112
2022/9/30 3:02,45,2.257965,2.800689,1.064791
2022/9/30 3:07,45,2.062915,3.184403,1.01811
2022/9/30 3:12,45,2.40542,3.459061,1.065776
2022/9/30 3:17,46,2.182085,2.931311,0.9924396
2022/9/30 3:22,46,2.280345,2.763543,1.062464
2022/9/30 3:27,46,2.275481,3.06329,1.160326
2022/9/30 3:32,46,2.27451,2.928972,1.154252
2022/9/30 3:37,46,2.466006,2.948885,1.090775
2022/9/30 3:42,46,2.318777,3.004078,0.9814945
2022/9/30 3:47,46,2.389206,3.099961,0.986762
2022/9/30 3:52,46,2.299398,2.974127,1.018566
2022/9/30 3:57,46,2.31654,2.800501,1.062081
2022/9/30 4:02,46,2.432241,2.801823,0.8835283
2022/9/30 4:07,46,2.096087,2.749846,0.975971
2022/9/30 4:12,45,2.108243,2.702003,1.029118
2022/9/30 4:17,45,2.145072,2.729875,1.072694
2022/9/30 4:22,45,2.222401,2.724703,0.9516717
2022/9/30 4:27,45,2.357222,2.743649,0.9637504
2022/9/30 4:32,44,2.297665,2.928385,1.086456
2022/9/30 4:37,44,2.422804,3.013247,0.9194161
2022/9/30 4:42,44,2.209997,3.110104,0.9307098
2022/9/30 4:47,44,2.280997,2.981633,0.905028
2022/9/30 4:52,44,2.083245,2.748631,1.051257
2022/9/30 4:57,44,2.14791,2.9547,0.9082053
2022/9/30 5:02,43,2.113936,2.916137,1.035882
2022/9/30 5:07,43,2.230017,2.983874,1.012112
2022/9/30 5:12,43,2.091966,2.791978,0.959903
2022/9/30 5:17,43,2.237711,2.909307,1.110745
2022/9/30 5:22,43,2.191509,2.926953,0.9996078
2022/9/30 5:27,43,2.021799,3.056356,1.025494
2022/9/30 5:32,42,2.259472,2.946209,1.074289
2022/9/30 5:37,42,2.212607,2.836436,1.063903
2022/9/30 5:42,42,2.224403,3.042055,1.022297
2022/9/30 5:47,42,2.013434,2.970759,1.068469
2022/9/30 5:52,42,2.183353,2.87407,1.021363
2022/9/30 5:57,42,2.109466,2.910194,0.9149941
2022/9/30 6:02,42,2.15096,3.161437,1.066743
2022/9/30 6:07,42,2.388814,2.881952,1.080591
2022/9/30 6:12,42,2.190358,2.949365,0.9525261
2022/9/30 6:17,41,2.156143,2.861418,1.109166
2022/9/30 6:22,41,2.071239,2.940204,0.9328443
2022/9/30 6:27,41,2.209277,2.933387,0.9805388
2022/9/30 6:32,41,2.098424,2.922907,1.006196
2022/9/30 6:37,41,2.005214,2.730217,0.976348
2022/9/30 6:42,41,2.165957,2.921286,1.133992
2022/9/30 6:47,41,2.354366,2.809832,0.9555249
2022/9/30 6:52,41,2.079906,3.053277,1.110775
2022/9/30 6:57,41,1.986363,2.759295,0.9062544
2022/9/30 7:02,41,2.194516,2.764052,0.9536809
2022/9/30 7:07,41,2.083031,2.979795,1.100039
2022/9/30 7:12,41,2.194247,2.905107,1.002919
2022/9/30 7:17,41,2.08007,3.061469,1.083772
2022/9/30 7:22,41,2.184554,2.700701,1.016165
2022/9/30 7:27,41,2.292943,2.677076,1.034322
2022/9/30 7:32,41,2.186218,2.912938,1.048112
2022/9/30 7:37,41,2.157677,2.764693,1.059995
2022/9/30 7:42,42,2.081666,2.856133,0.8517126
2022/9/30 7:47,41,1.965466,2.850806,0.8361499
2022/9/30 7:52,41,2.027324,2.78059,1.054671
2022/9/30 7:57,41,2.102048,2.720371,1.066088
2022/9/30 8:02,41,2.378375,2.722195,0.98048
2022/9/30 8:07,41,2.22055,3.115446,1.034411
2022/9/30 8:12,41,2.079527,2.771601,1.021542
2022/9/30 8:17,41,2.231085,2.91238,0.9465958
2022/9/30 8:22,41,1.986809,2.867893,1.006892
2022/9/30 8:27,41,2.14512,2.900595,0.932321
2022/9/30 8:32,41,2.170825,2.668081,0.9427463
2022/9/30 8:37,41,2.06639,2.838552,0.9967087
2022/9/30 8:42,41,2.023308,3.021671,0.9352188
2022/9/30 8:47,42,2.084419,3.182545,0.8606093
2022/9/30 8:52,42,2.067964,3.143642,0.9523814
2022/9/30 8:57,42,2.091119,2.810215,0.9492664
2022/9/30 9:02,42,2.08771,2.668358,1.017348
2022/9/30 9:07,42,2.18078,2.876656,1.00887
2022/9/30 9:12,42,2.161505,3.593928,1.014425
